Date,SPX_return,IEF_proxy,Return(Eq-Bond),Equity_bond_corr
2000-05-17,-0.012519725344927709,-0.0053999999999999,-0.007119725344927809,-0.2244126690862438
2000-05-18,-0.007341428670045899,-0.0032999999999999,-0.004041428670045999,-0.21460963316274467
2000-05-19,-0.0212794933087468,0.00345,-0.024729493308746797,-0.22339369516626445
2000-05-22,-0.004437850762186946,0.0041249999999999,-0.008562850762186845,-0.21870487486358076
2000-05-23,-0.01936209381243678,0.0003,-0.019662093812436783,-0.20754328553790372
2000-05-24,0.01816913853535759,-0.002625,0.02079413853535759,-0.2187063245303766
2000-05-25,-0.012609092564567638,0.0056999999999999,-0.018309092564567538,-0.23416826534409824
2000-05-26,-0.0025366560200359863,0.0047249999999999,-0.007261656020035886,-0.23459806633080424
2000-05-30,0.03173305074146752,-0.0033749999999999,0.03510805074146742,-0.250104864154628
2000-05-31,-0.0013014194341366358,0.0077999999999999,-0.009101419434136535,-0.252904618751476
2000-06-01,0.019663212245616214,0.0060749999999999,0.013588212245616314,-0.21680067623194707
2000-06-02,0.01944649072845935,0.002925,0.016521490728459348,-0.20418732390896654
2000-06-05,-0.006540165728379656,0.00225,-0.008790165728379656,-0.22185002909520019
2000-06-06,-0.00669296663160566,-0.0,-0.00669296663160566,-0.22572228839779643
2000-06-07,0.009231254956962228,-0.001425,0.010656254956962229,-0.2272294762521283
2000-06-08,-0.006607525497478161,0.001275,-0.00788252549747816,-0.21177217662130804
2000-06-09,-0.003234408120834515,-0.00015,-0.003084408120834515,-0.21389757314427488
2000-06-12,-0.0075440857977392625,0.004125,-0.011669085797739263,-0.266635826265832
2000-06-13,0.01608025209232765,-0.0033749999999999,0.019455252092327548,-0.2802987039637435
2000-06-14,0.0007483044451523544,0.0056249999999999,-0.004876695554847546,-0.27593539696697067
2000-06-15,0.00555393100834208,-0.0006749999999999,0.00622893100834198,-0.30271775185818556
2000-06-16,-0.009697037445887773,0.0059249999999999,-0.015622037445887672,-0.3121383137526378
2000-06-19,0.014601372459060409,-0.0020999999999999,0.01670137245906031,-0.3300517521888503
2000-06-20,-0.006786096029822302,-0.001575,-0.005211096029822302,-0.3348966381009937
2000-06-21,0.0021522268280392536,-0.006975,0.009127226828039254,-0.33267131784967774
2000-06-22,-0.018388201432297722,0.0006749999999999,-0.019063201432297623,-0.32795732292681523
2000-06-23,-0.00739551209776886,-0.0060749999999999,-0.0013205120977689598,-0.31452240334717235
2000-06-26,0.00954857278526025,0.0062249999999999,0.0033235727852603493,-0.28278258282615304
2000-06-27,-0.0032761414916503036,0.001275,-0.004551141491650304,-0.2918954689990556
2000-06-28,0.0029393867730427765,-0.0011249999999999,0.0040643867730426764,-0.2973693637062968
2000-06-29,-0.008580721637060992,0.0054749999999999,-0.014055721637060892,-0.298618246406304
2000-06-30,0.008429488744993581,-0.0002999999999999,0.00872948874499348,-0.29680204720750614
2000-07-03,0.010218477910976149,0.0031499999999999,0.007068477910976249,-0.2805363984734708
2000-07-05,-0.01598925608691115,0.0002999999999999,-0.01628925608691105,-0.2992066015154122
2000-07-06,0.007192838203922259,-0.0047249999999999,0.01191783820392216,-0.29906535921704386
2000-07-07,0.015145559424295928,0.0035249999999999,0.011620559424296028,-0.2935773610376566
2000-07-10,-0.0022203277334347333,-0.00255,0.00032967226656526686,-0.3178904138389902
2000-07-11,0.0035582652121410054,-0.0009749999999999,0.004533265212140905,-0.3125827695854645
2000-07-12,0.008097428062970246,-0.0024,0.010497428062970245,-0.2931599224191014
2000-07-13,0.001953988228605413,0.005625,-0.0036710117713945867,-0.1966369816082801
2000-07-14,0.009408483745135688,-0.006825,0.01623348374513569,-0.20385338781810022
2000-07-17,0.00033769579227504955,-0.0038999999999999,0.004237695792274949,-0.18854035006985062
2000-07-18,-0.01115105938367367,0.000525,-0.01167605938367367,-0.18998135357853566
2000-07-19,-0.007917506158268363,-0.0009749999999999,-0.006942506158268464,-0.1900132386465842
2000-07-20,0.0091418691240413,0.0114,-0.0022581308759587002,-0.07885435880749037
2000-07-21,-0.010336947165775205,0.0002999999999999,-0.010636947165775104,-0.08052044582685465
2000-07-24,-0.010799974560514352,-0.0026999999999999,-0.008099974560514452,-0.06556027548096546
2000-07-25,0.006928119832165299,0.00045,0.006478119832165299,-0.06356292631257436
2000-07-26,-0.015067472411811444,7.499999999991888e-05,-0.015142472411811363,-0.044876902999710595
2000-07-27,-0.0019296776535493582,0.002025,-0.003954677653549358,-0.05584827951398064
2000-07-28,-0.02072204929700826,-0.00255,-0.01817204929700826,-0.09596534778675539
2000-07-31,0.007675291650055647,0.000225,0.007450291650055647,-0.09996939541445896
2000-08-01,0.005068102436255794,0.0035249999999999,0.001543102436255894,-0.062295671480784374
2000-08-02,0.0004171301506534873,0.0005999999999999,-0.0001828698493464127,-0.0733868263284683
2000-08-03,0.009587588919424074,0.0018,0.007787588919424075,-0.06497371007852107
2000-08-04,0.007113757023061682,0.0038249999999999,0.003288757023061782,-0.0014542494391434355
2000-08-07,0.011141248729388365,-0.004125,0.015266248729388365,-0.020697471880909205
2000-08-08,0.0023496695617155937,0.0028499999999999,-0.0005003304382843062,0.007207015244655961
2000-08-09,-0.0067193139700430365,0.0001499999999999,-0.006869313970042937,-0.027116540132804564
2000-08-10,-0.00860522438611539,0.011475,-0.02008022438611539,-0.06351788599035643
2000-08-11,0.00790566480842823,-0.0020249999999999,0.00993066480842813,-0.10382388985113733
2000-08-14,0.013309233375264568,0.001425,0.011884233375264567,-0.1142061462594094
2000-08-15,-0.004791691935958412,-0.0023249999999999,-0.002466691935958512,-0.08842442388995976
2000-08-16,-0.00309012889773914,-0.0027,-0.00039012889773914,-0.07589517581699849
2000-08-17,0.010900938613173178,0.0021,0.008800938613173178,-0.07630209577810464
2000-08-18,-0.0029118532919629662,0.002775,-0.005686853291962966,-0.05736988656531462
2000-08-21,0.005188564729230679,-0.0006,0.005788564729230679,-0.03253811274572535
2000-08-22,-0.0009007176325607595,0.0004499999999999,-0.0013507176325606596,-0.025854903150070944
2000-08-23,0.005219545154407438,0.0036,0.0016195451544074382,0.03635731241356135
2000-08-24,0.0015526098902997343,0.0005999999999999,0.0009526098902998343,0.04516617505607947
2000-08-25,-0.001233929225543663,-0.0007499999999999,-0.00048392922554376305,-0.0031091758269382727
2000-08-28,0.005058708901477136,-0.0036,0.008658708901477137,-0.03675317215375681
2000-08-29,-0.0028109134790511624,-0.0023249999999999,-0.00048591347905126234,-0.025453082599991943
2000-08-30,-0.00481339914807524,0.0006,-0.00541339914807524,-0.02758612311069558
2000-08-31,0.0099925672624813,0.005625,0.0043675672624813,0.006691926120704689
2000-09-01,0.0020339324756023154,0.0034499999999999,-0.0014160675243975848,0.01162282115796745
2000-09-05,-0.00904278170185657,-0.00045,-0.00859278170185657,0.015102587553291828
2000-09-06,-0.009888955769276356,-0.0026249999999999,-0.007263955769276456,0.04674969596564031
2000-09-07,0.006851994912498447,-0.0020999999999999,0.008951994912498347,0.07092537136481113
2000-09-08,-0.005345340237265138,0.0009749999999999,-0.006320340237265038,0.06898132977594014
2000-09-11,-0.003512350448416384,-0.002025,-0.001487350448416384,0.07661196769598434
2000-09-12,-0.004893573080635956,-0.0004499999999999,-0.004443573080636056,0.1111768478447123
2000-09-13,0.0019683851446321956,0.0036,-0.0016316148553678043,0.13650631991097387
2000-09-14,-0.0027244114525558855,-0.0045749999999999,0.0018505885474440148,0.13568569386666568
2000-09-15,-0.010221762205412184,-0.004125,-0.006096762205412184,0.17128898074109783
2000-09-18,-0.014637826988615977,-0.002325,-0.012312826988615976,0.1984883610517599
2000-09-19,0.010597776512945854,0.001425,0.009172776512945853,0.18128395027823122
2000-09-20,-0.005880672612838972,-0.0033749999999999,-0.002505672612839072,0.16537674861054955
2000-09-21,-0.0015790983115047408,0.0055499999999999,-0.00712909831150464,0.15965674882522402
2000-09-22,-0.0002277613485035527,-0.0018749999999999,0.0016472386514963472,0.16227686992761492
2000-09-25,-0.006711132452051918,0.0008249999999999,-0.007536132452051819,0.18992407248230758
2000-09-26,-0.008247785953379733,0.002625,-0.010872785953379734,0.18109255832419324
2000-09-27,-0.00044852792487826777,-0.001425,0.0009764720751217323,0.1659708528506303
2000-09-28,0.021991554793635532,0.0006749999999999,0.02131655479363563,0.1676713690351803
2000-09-29,-0.0150479556368712,0.00075,-0.0157979556368712,0.18397828806616015
2000-10-02,-0.00019493584583819165,-0.001575,0.0013800641541618084,0.15981145402221894
2000-10-03,-0.006825774312250607,-0.0032999999999999,-0.0035257743122507072,0.16897768570498617
2000-10-04,0.005495018685719189,-0.001425,0.006920018685719189,0.16543359284451906
2000-10-05,0.0013655683861076627,0.00255,-0.0011844316138923375,0.18362561335155422
2000-10-06,-0.01918330203186414,0.0029999999999999,-0.022183302031864038,0.1412032241392719
2000-10-09,-0.004951949272960776,-0.0008249999999999,-0.004126949272960876,0.19728158347258357
2000-10-10,-0.010763625546913912,0.003825,-0.014588625546913913,0.18105774880111158
2000-10-11,-0.016303543621838983,-0.0001499999999999,-0.016153543621839083,0.1843201550740765
2000-10-12,-0.025840502200064154,0.004875,-0.030715502200064155,0.10696664777244831
2000-10-13,0.032836397475617896,-0.001125,0.0339613974756179,0.010021727659747641
2000-10-16,0.0003274167935854403,-0.0006,0.0009274167935854402,0.008956558332479233
2000-10-17,-0.018094959305505098,0.004425,-0.0225199593055051,-0.04546734850150823
2000-10-18,-0.005824465780565178,0.00045,-0.0062744657805651775,-0.045611661008364245
2000-10-19,0.03415335846521614,0.0008999999999999,0.03325335846521624,-0.03695396499021267
2000-10-20,0.005865708980616796,0.001725,0.004140708980616796,-0.031616344302594065
2000-10-23,-0.000823572848595914,0.0036,-0.004423572848595914,-0.06624556990250938
2000-10-24,0.001682230676141244,-0.002325,0.004007230676141244,-0.06772699495518765
2000-10-25,-0.02405446359399897,-0.0051749999999999,-0.01887946359399907,-0.006678971180502321
2000-10-26,-0.0003370778315310521,-0.00045,0.00011292216846894789,-0.007045987733657389
2000-10-27,0.011035016971345828,-0.0017249999999999,0.012760016971345729,-0.02688392433895736
2000-10-30,0.013735530390521463,-0.001425,0.015160530390521464,-0.05312140191193466
2000-10-31,0.02174014039339263,-0.001425,0.023165140393392628,-0.04565167975365597
2000-11-01,-0.005739118123332985,0.000675,-0.006414118123332985,-0.05085679028354655
2000-11-02,0.004983270768506453,0.0002999999999999,0.0046832707685065525,-0.05090293451934253
2000-11-03,-0.0011418525168759629,-0.0066749999999999,0.005533147483123937,-0.0026334809211216916
2000-11-06,0.0038476653692405996,-0.0021,0.0059476653692405995,0.0015114350013456512
2000-11-07,-0.00022345900667700635,-0.0008249999999999,0.0006015409933228937,-0.01031630164751923
2000-11-08,-0.015902346622533696,0.0008249999999999,-0.016727346622533595,-0.022765975639635463
2000-11-09,-0.006506704050522397,0.00225,-0.008756704050522398,-0.03303532935249414
2000-11-10,-0.024700111868566067,0.0031499999999999,-0.027850111868565966,-0.0844608616220033
2000-11-13,-0.010834629254041595,0.001275,-0.012109629254041595,-0.08884641469931762
2000-11-14,0.023181408240187305,0.000975,0.022206408240187304,-0.07165362456597929
2000-11-15,0.004948148412974449,0.0016499999999999,0.0032981484129745494,-0.0662371157838708
2000-11-16,-0.012664308892126103,0.00465,-0.017314308892126103,-0.10327558112687268
2000-11-17,-0.003357618371663344,-0.002625,-0.0007326183716633437,-0.10099827030880881
2000-11-20,-0.01852219100721153,0.002025,-0.02054719100721153,-0.11522186574484516
2000-11-21,0.003516771469516,0.0018749999999999,0.0016417714695161,-0.09897506197271477
2000-11-22,-0.018721681317296852,0.0021,-0.020821681317296854,-0.11439428787359948
2000-11-24,0.01457161883685624,-0.0008999999999999,0.01547161883685614,-0.12123662983515385
2000-11-27,0.005351700412830773,-0.0,0.005351700412830773,-0.15981280446542415
2000-11-28,-0.009593900168028392,0.0031499999999999,-0.012743900168028292,-0.17838449401935513
2000-11-29,0.004346534102159187,0.00435,-3.465897840812353e-06,-0.16349326002259773
2000-11-30,-0.02029533012398219,0.0041999999999999,-0.02449533012398209,-0.2058828562156482
2000-12-01,0.00021291318545326105,-0.002625,0.0028379131854532613,-0.19885579011302307
2000-12-04,0.0073782623938213,-0.0036,0.010978262393821301,-0.21114134980516422
2000-12-05,0.0381832867140222,0.0101249999999999,0.0280582867140223,-0.023123072721993116
2000-12-06,-0.01838761483443608,0.00675,-0.02513761483443608,-0.06418921362698365
2000-12-07,-0.005870124944837971,0.0012749999999999,-0.00714512494483787,-0.07017905512295718
2000-12-08,0.019415080038481004,0.0007499999999999,0.018665080038481104,-0.07142239548913881
2000-12-11,0.007497971558706652,-0.0047249999999999,0.012222971558706552,-0.10542478216406234
2000-12-12,-0.006556733213653417,0.0012,-0.007756733213653417,-0.1240398786955518
2000-12-13,-0.008194336210959823,0.0065999999999999,-0.014794336210959724,-0.14014786262295667
2000-12-14,-0.014113943693526846,0.0033749999999999,-0.017488943693526746,-0.16080755471395042
2000-12-15,-0.02169638983112702,0.002475,-0.024171389831127023,-0.1737656892457456
2000-12-18,0.008038329510869746,0.00075,0.007288329510869746,-0.17313327318194116
2000-12-19,-0.013042637538261572,-0.0013499999999999,-0.011692637538261672,-0.16215303807692394
2000-12-20,-0.031796137769984203,0.0113249999999999,-0.0431211377699841,-0.245514460037764
2000-12-21,0.007969801202207529,0.0008999999999999,0.007069801202207629,-0.2447416781343297
2000-12-22,0.02410969102695303,0.001425,0.02268469102695303,-0.2374488335065079
2000-12-26,0.007035082197664573,-0.0020999999999999,0.009135082197664473,-0.2465469809689582
2000-12-27,0.01038544039891555,-0.0051,0.01548544039891555,-0.2619761934463946
2000-12-28,0.003980269153796768,-0.00105,0.005030269153796767,-0.27589706216815074
2000-12-29,-0.010503016121381319,0.00045,-0.01095301612138132,-0.2698439306136664
2001-01-02,-0.028432327551428264,0.0148499999999999,-0.04328232755142816,-0.33856341547782653
2001-01-03,0.04888404194694264,-0.0181499999999999,0.06703404194694254,-0.4692801545406971
2001-01-04,-0.010608477272110929,0.008925,-0.01953347727211093,-0.4752467449476577
2001-01-05,-0.02659284489659736,0.0080999999999999,-0.03469284489659726,-0.49216231328790894
2001-01-08,-0.0019196601390459745,-0.001875,-4.466013904597457e-05,-0.49738195513941935
2001-01-09,0.003804892407771464,-0.0032999999999999,0.007104892407771363,-0.4888727530149683
2001-01-10,0.009540750317286831,-0.0077999999999999,0.01734075031728673,-0.49629731178745584
2001-01-11,0.010264891710378438,-0.00045,0.010714891710378439,-0.49704279007153596
2001-01-12,-0.0064269031187365695,-0.0104999999999999,0.0040730968812633305,-0.4551614582813401
2001-01-16,0.00629876901491602,0.0008999999999999,0.00539876901491612,-0.45451709115562483
2001-01-17,0.002123398837080477,0.004125,-0.0020016011629195233,-0.47174442461234317
2001-01-18,0.013819390477252412,0.0045749999999999,0.009244390477252512,-0.45607980232224765
2001-01-19,-0.00403641493428392,-0.00405,1.3585065716080133e-05,-0.4506338269352348
2001-01-22,0.00026811248969,-0.0042749999999999,0.004543112489689901,-0.4481050426205092
2001-01-23,0.012947319545910756,-0.0041999999999999,0.017147319545910658,-0.4977706236236787
2001-01-24,0.002862702435788043,-0.0018,0.004662702435788043,-0.4984000262112814
2001-01-25,-0.0049893373053657136,0.0044999999999999,-0.009489337305365613,-0.4972446763105729
2001-01-26,-0.0018875859995004475,-0.0017249999999999,-0.00016258599950054746,-0.493799359080144
2001-01-29,0.006781631804429389,-0.002625,0.00940663180442939,-0.4965015424709511
2001-01-30,0.006983482853742812,0.0055499999999999,0.0014334828537429121,-0.4836689529099473
2001-01-31,-0.00563558617397819,0.008625,-0.014260586173978192,-0.4824685089939424
2001-02-01,0.005446302539167379,0.0020999999999999,0.003346302539167479,-0.4890262979086437
2001-02-02,-0.017628461532088753,-0.0046499999999999,-0.012978461532088852,-0.45831367309222987
2001-02-05,0.0035801767671857195,-0.001425,0.0050051767671857195,-0.4595794493425416
2001-02-06,-0.0015148327159572937,-0.0012,-0.0003148327159572938,-0.4625928922274696
2001-02-07,-0.008443694226354466,-0.0002999999999999,-0.008143694226354567,-0.4586523077153367
2001-02-08,-0.006254181722252429,0.0073499999999999,-0.013604181722252329,-0.45890184479190516
2001-02-09,-0.013425251408581335,0.004425,-0.017850251408581333,-0.4651244361429262
2001-02-12,0.011757858313737482,-0.0012,0.012957858313737481,-0.4781415738477847
2001-02-13,-0.00868976556543648,-0.0017999999999999,-0.0068897655654365795,-0.47315189877727987
2001-02-14,-0.0021861914336732263,-0.0070499999999999,0.004863808566326674,-0.4571929753595597
2001-02-15,0.008090775366381295,-0.00015,0.008240775366381296,-0.4606665149318256
2001-02-16,-0.019086320634772405,0.004275,-0.023361320634772406,-0.4679335569225651
2001-02-20,-0.01750888566678116,-0.0006,-0.01690888566678116,-0.4595876510388775
2001-02-21,-0.01868092095978631,-0.00255,-0.01613092095978631,-0.44102732575323794
2001-02-22,-0.0019536785197305554,-0.0012749999999999,-0.0006786785197306555,-0.4398311969503574
2001-02-23,-0.005570955865184289,0.0044249999999999,-0.009995955865184189,-0.4411613021675804
2001-02-26,0.01733873817457156,0.004725,0.012613738174571561,-0.4149844737894058
2001-02-27,-0.007689330289223263,0.0061499999999999,-0.013839330289223163,-0.42456331417224313
2001-02-28,-0.014412471037762728,0.0042,-0.01861247103776273,-0.423435691355488
2001-03-01,0.0010398321084283263,0.0016499999999999,-0.0006101678915715737,-0.42340172202289317
2001-03-02,-0.005696041513415418,-0.005475,-0.00022104151341541776,-0.40808678164081014
2001-03-05,0.005841048441778463,-0.0021749999999999,0.008016048441778363,-0.5367459469862317
2001-03-06,0.009931109471461884,0.0003749999999999,0.009556109471461984,-0.5223150146006584
2001-03-07,0.006431657229391549,0.0054,0.0010316572293915484,-0.5082134787625033
2001-03-08,0.002255970370598712,0.0007499999999999,0.0015059703705988118,-0.5191259204922454
2001-03-09,-0.025075768674221666,-0.0029999999999999,-0.022075768674221768,-0.47999122164042
2001-03-12,-0.044140776277516995,0.0028499999999999,-0.046990776277516896,-0.4656628005671132
2001-03-13,0.014719630562726694,-0.0028499999999999,0.017569630562726594,-0.46914842293223874
2001-03-14,-0.026181831074086895,0.008325,-0.0345068310740869,-0.486389382739261
2001-03-15,0.00585404210825082,0.0024,0.0034540421082508202,-0.48083912841323956
2001-03-16,-0.019819158330256742,0.0012,-0.02101915833025674,-0.4802081296069058
2001-03-19,0.01747311119493365,-0.003225,0.020698111194933647,-0.4931611240218095
2001-03-20,-0.024371945874130895,0.004125,-0.028496945874130895,-0.4636508366616474
2001-03-21,-0.01808629459333892,-0.0014999999999999,-0.016586294593339018,-0.4553395388738533
2001-03-22,-0.00407194318992781,0.0016499999999999,-0.00572194318992771,-0.474795557804746
2001-03-23,0.019713495169322987,-0.004425,0.02413849516932299,-0.48274688046617303
2001-03-26,0.011219212823608661,-0.0040499999999999,0.01526921282360856,-0.4817183480019409
2001-03-27,0.025253391366211544,-0.01065,0.03590339136621154,-0.5123193135593407
2001-03-28,-0.02473300522796241,0.0027,-0.027433005227962413,-0.5144907628047084
2001-03-29,-0.004640984499430254,-0.00165,-0.002990984499430254,-0.4767241863677962
2001-03-30,0.010726704477443921,0.006,0.004726704477443921,-0.3144399090894929
2001-04-02,-0.012540273606755872,-0.0045,-0.008040273606755872,-0.28869183263315346
2001-04-03,-0.034998443979645105,0.0036,-0.038598443979645104,-0.2677244872249931
2001-04-04,-0.002905360665426262,0.001125,-0.004030360665426262,-0.2676800382529683
2001-04-05,0.04275296380475871,-0.004425,0.04717796380475871,-0.2921327854235036
2001-04-06,-0.020186046863075076,0.0062249999999999,-0.026411046863074977,-0.2975171122361522
2001-04-09,0.008084703482994266,-0.00315,0.011234703482994267,-0.3035630824229834
2001-04-10,0.026706184367207418,-0.0113249999999999,0.038031184367207316,-0.3854004541827724
2001-04-11,-0.0021334301040078266,-0.0026999999999999,0.0005665698959920733,-0.3865513890390256
2001-04-12,0.014991406116504373,-0.0037499999999999,0.018741406116504274,-0.4032282220009366
2001-04-16,-0.0032329347126980996,-0.0068249999999999,0.0035920652873018,-0.41881859999632337
2001-04-17,0.010229944705911962,0.0021749999999999,0.008054944705912063,-0.41334669084426706
2001-04-18,0.03815324665725182,0.0059249999999999,0.032228246657251915,-0.333812738584943
2001-04-19,0.012472772517475101,-0.0110999999999999,0.023572772517475,-0.340343171023012
2001-04-20,-0.008587456845301076,0.0004499999999999,-0.009037456845300976,-0.3394463761241925
2001-04-23,-0.015093463801464277,0.008325,-0.023418463801464277,-0.35211918467671377
2001-04-24,-0.012236011370614273,-0.0024,-0.009836011370614274,-0.34514368014971086
