Date,GLD_Return,GLD_SPX_Ratio,GLD_SPX_Ratio_Return,GLD_SPX_Mom_21,GLD_SPX_Vol_21
2000-02-28,-0.005115100666770377,0.21698008234115945,-0.01607213220534193,0.0627198877921622,0.030337987989004812
2000-02-29,0.003923915296617202,0.2149046413255075,-0.009611161860418178,0.019371218640984456,0.029692361038136675
2000-03-01,-0.002557328134840645,0.2123710293723127,-0.01185951750840988,0.0453332355048186,0.028572377776806924
2000-03-02,-0.010295217906078027,0.20980488652153773,-0.012156896489369068,0.044783853275875085,0.028585247319561555
2000-03-03,-0.004840949979455435,0.20473044416216638,-0.024483779659117903,0.010118219460055533,0.029105519972998442
2000-03-06,0.0010393210705170366,0.20757863262607096,0.013816012936980187,0.0376892620002538,0.029069920958937
2000-03-07,0.0032840752011897975,0.21373983859783716,0.029249347662078772,0.036760135888306955,0.029026814921673364
2000-03-08,0.004991834102669718,0.2130679739518548,-0.003148326629386663,-0.0295493085347307,0.025414494101373978
2000-03-09,-0.0024067400305649764,0.20724981986031146,-0.027686316509181026,0.008594802663318912,0.021605787453986402
2000-03-10,-0.0008609557139650827,0.20805407613954857,0.003873102527404994,-0.0482503587615013,0.016444675820015967
2000-03-13,0.0013771735693587062,0.21006490221303536,0.009618513774008486,-0.036808234943382256,0.016650989586217798
2000-03-14,-0.006558532311356201,0.2124489570687562,0.011285216355815482,-0.05395763297202871,0.01539049226474176
2000-03-15,0.00138432276822385,0.20770031964946303,-0.022605487605108218,-0.063755530100293,0.015873694376569852
2000-03-16,-0.006244599650476572,0.19702153626745839,-0.052783225959375006,-0.09208202161449452,0.018843003597748348
2000-03-17,-0.012078921474825139,0.19385852902415207,-0.016184382707285415,-0.11070523976547075,0.01888300909856128
2000-03-20,0.006495239195994698,0.19617198602253144,0.01186309296686322,-0.1063569440011829,0.0190744171489775
2000-03-21,-0.0021019450723722332,0.19088006319157624,-0.027346464773563398,-0.1535439161207417,0.01813793945603014
2000-03-22,0.009250436850719712,0.19178483846891992,0.004728821271283988,-0.14201586424311186,0.018344876500183783
2000-03-23,-0.010654192125976014,0.18643401970733625,-0.028296715916526553,-0.16000362160405512,0.018908200083335356
2000-03-24,0.0003511235991131635,0.186486061828133,0.00027910602679421306,-0.15516039946426763,0.0189926972307505
2000-03-27,-0.0024604581832742478,0.18646726077198691,-0.00010082256959618352,-0.15432657543218886,0.019011934849037997
2000-03-28,-0.012393926354922183,0.1861407546443992,-0.0017525452896792585,-0.14212976308245362,0.018963998670043017
2000-03-29,-0.003211994196173644,0.1854466629544189,-0.003735823466336686,-0.13707464943239533,0.0189715370562415
2000-03-30,-0.014401689058422809,0.18532582396903058,-0.0006518228505541371,-0.12734884547679304,0.018986235990528726
2000-03-31,0.0036199134551343935,0.18467482550147474,-0.0035189080897451487,-0.11977824461911779,0.018950785791825447
2000-04-03,0.0027063615977428457,0.18426661885694934,-0.0022128541932076545,-0.09995496951595384,0.01848658090247269
2000-04-04,-0.00234508991751288,0.18521739712188826,0.005146530417597024,-0.10772416804798934,0.01813856086741088
2000-04-05,0.015945872226834835,0.1891257723364059,0.020882001091786825,-0.11515900088117836,0.01741625389962862
2000-04-06,-0.006956239590653345,0.18606711337871504,-0.01630482258690694,-0.12672416258691666,0.017551224458387686
2000-04-07,0.0028596981061355556,0.1847528604873545,-0.007088390523147287,-0.10854995863504313,0.016867480559989118
2000-04-10,0.007468029018477955,0.18760884304002765,0.015340130475941098,-0.09826884182652418,0.017363443786610522
2000-04-11,0.0008853475567243344,0.18825928468135866,0.003461013279079775,-0.10380419242793226,0.017156312885804856
2000-04-12,-0.007461395426060723,0.19111623056632834,0.01506159347928326,-0.100413420695324,0.01735657613595039
2000-04-13,0.003559989519853672,0.1953474811004436,0.021898147168363996,-0.059474335763504804,0.017815350449863557
2000-04-14,0.0021299262578250706,0.20787875213776022,0.062175060193456255,0.055106746582074484,0.019325390848297798
2000-04-17,-0.0008869180182278928,0.20104321269551317,-0.033435113834134784,0.03706147832405149,0.020493103917272323
2000-04-18,-0.002309675007399437,0.1949903233190669,-0.030569940159593762,-0.006023605752397354,0.02151099606733746
2000-04-19,0.00088896796680187,0.19709696175751507,0.010745865986265516,0.0325696589889497,0.020706189704742254
2000-04-20,-0.005345700541919384,0.1950799559440657,-0.010286294307306916,0.017181324141427368,0.020848823268263435
2000-04-24,0.0,0.19571846194732354,0.0032677029495696212,0.049800150501297935,0.0197544782679374
2000-04-25,-0.0012514527422148665,0.18917857916395928,-0.033985775697511274,0.014438169316416394,0.021286652452830353
2000-04-26,-0.01187705161996214,0.1890498908274526,-0.0006804794016451571,0.013850313694604877,0.021288094919092997
2000-04-27,-0.0007243752580417329,0.18840619282964258,-0.0034107206093255903,0.012170565170272596,0.021300542983779085
2000-04-28,-0.003447966395682828,0.1893722933291105,0.005114651262234962,0.021168514505200298,0.021298520127152568
2000-05-01,0.0,0.18733185765366933,-0.010833199608955735,0.01082436134196807,0.021453261104350887
2000-05-02,0.0014532245972583304,0.19045281375104578,0.016522783138946166,0.03128736271379284,0.021709204251203477
2000-05-03,0.0005444152207780145,0.19475655430711614,0.02234587212339355,0.05692802915274853,0.022157904182089835
2000-05-04,0.01583906402974595,0.19864213909206355,0.019754570666006242,0.07248099897085103,0.022467777623380106
2000-05-05,0.002674990449303055,0.19596825418984662,-0.01355223213625481,0.03617953158319276,0.0223792776959334
2000-05-08,-0.010203256870094555,0.19513119922481162,-0.004280528831397889,0.04871406709926118,0.02204714528179575
2000-05-09,-0.005774104819087012,0.1956604869205603,0.0027087987700594803,0.0590390124647211,0.021942735585576245
2000-05-10,0.004693996703278586,0.20071580926213806,0.025509075681865667,0.0698632644907573,0.02234344281301624
2000-05-11,-0.003066657043903273,0.19658192511773606,-0.020810757173229336,0.0442083929643311,0.022949671654428582
2000-05-12,-0.00036140224462763004,0.19469232068460757,-0.00965879632430245,0.01871159821268087,0.02288332938985224
2000-05-15,-0.0058002700226515505,0.1893814205844281,-0.02765739005097024,-0.030540759893125324,0.02316127355562945
2000-05-16,0.003447966395682849,0.188262257510027,-0.005927102269773194,-0.09436507784467296,0.017994803265021623
2000-05-17,-0.010562837237490633,0.18863102638485982,0.001956888107437192,-0.061738897544639015,0.01678783979820568
2000-05-18,-0.00109910251035229,0.18981220559278045,0.006242326159693475,-0.026555767681934572,0.01565242555699547
2000-05-19,0.0012821688724195606,0.1941433597498134,0.022561662181166314,-0.014985527840532753,0.016305156813669928
2000-05-22,0.0031070115463436433,0.1956136843908847,0.007544862308530629,0.00273594713632197,0.016246200322431462
2000-05-23,0.000182465104055152,0.1994744733815673,0.019544558916491917,0.019190889795847044,0.016782790272656452
2000-05-24,-0.0012779554454920687,0.19563275079518244,-0.019447093980849692,0.03411682051819098,0.015524193154748296
2000-05-25,-0.0012795907056249703,0.19786177543575195,0.011329501858942695,0.0466114239459785,0.01565673224632712
2000-05-26,-0.007527805676122225,0.19687667813239287,-0.004991149656086276,0.04495863525255417,0.01568866171310489
2000-05-30,0.006795875176840405,0.19202783929136347,-0.0249371755646272,0.014022885373405014,0.01673506251264476
2000-05-31,-0.0033003330286567427,0.19164437561593695,-0.0019989135945200232,0.023020739858569117,0.01654154018345267
2000-06-01,0.0009178522902289597,0.18808539422008408,-0.01874535995538719,-0.012430478102866571,0.016685403375781876
2000-06-02,0.03284901018058876,0.19062318075355728,0.013402519452129382,-0.02122328343846569,0.01617695971703528
2000-06-05,0.005842275624228361,0.19299823525002893,0.012382441352607864,-0.028412419780774023,0.01577864516689793
2000-06-06,0.018018505502678212,0.19782692202162103,0.02471147213428392,0.009484535336901079,0.016494887074959635
2000-06-07,-0.01502211655065164,0.19308666811657246,-0.024253371507613867,-0.010477725327171505,0.017335641609395276
2000-06-08,0.005791013814777717,0.19549556329404036,0.012398539312255782,-0.0008429071659568077,0.01755295527823474
2000-06-09,-0.004735604745834351,0.19520230618758364,-0.0015011966249996705,-0.027469201827314493,0.016548044460548045
2000-06-12,0.000702987726666433,0.1968188105117566,0.008247073524405572,0.0012050212341681021,0.016044558010450374
2000-06-13,0.023955320134794896,0.19837489111498258,0.00787506804246736,0.018914821177465013,0.01596970618546253
2000-06-14,-0.01503527848024157,0.19526840480367755,-0.01578358292539408,0.031085331396724536,0.015094563689855841
2000-06-15,0.0008702463346190698,0.19435596762086382,-0.0046836846737230015,0.032368198445257956,0.015066560168189035
2000-06-16,0.009350717482433928,0.19809349521325267,0.019047754928321836,0.05016390468600207,0.015545500612951301
2000-06-19,-0.014583591799092346,0.19239569313593538,-0.029184964258152653,0.013610755615460768,0.016957928775545545
2000-06-20,0.00104876779408443,0.19390900775771536,0.007834863823906761,-0.0012071079453865874,0.01629787862759485
2000-06-21,-0.0005242464078126398,0.1933907094035007,-0.002676473235851999,-0.011364107753023767,0.016211885611870022
2000-06-22,0.005577842594764642,0.1980815050475836,0.02396604402706224,-0.006983190933504302,0.016511765515609893
2000-06-23,-0.006452197813535291,0.19826844631906096,0.0009433142842335549,0.013472670159599076,0.0159205502555083
2000-06-26,-0.006141986492631087,0.19518178257553376,-0.015690559277891283,-0.013544773134255172,0.016104016324335235
2000-06-27,-0.0008805142771936319,0.1956499258901796,0.0023956272144565398,-0.006231069387448329,0.016085101625416966
2000-06-28,0.014690715410003592,0.1979626345527282,0.011751328636960972,0.030905910743284748,0.015245628562295074
2000-06-29,0.006058002083915111,0.20088186967463723,0.014638723720976108,0.04820122703320329,0.015487848247920282
2000-06-30,-0.005537304337185874,0.19809569641138458,-0.013966793082179477,0.05322211345973615,0.01519644714765482
2000-07-03,-0.0017367145733728675,0.19574152455870544,-0.011955192484349087,0.026850584409066736,0.015291416434272452
2000-07-05,-0.0027850322614221866,0.1983432787315987,0.013204223825488805,0.027694779046270934,0.015322318856251908
2000-07-06,-0.0068211895440176,0.19558307646893253,-0.014014027747939873,-0.011342468101703918,0.014680848262898515
2000-07-07,-0.007221519714697696,0.19125701534924605,-0.022367079138993797,-0.00947581096703054,0.014533558002108659
2000-07-10,0.004409567070977483,0.19252924194575843,0.006629894804412376,-0.015173343570055065,0.014331612745786638
2000-07-11,-0.004409567070977564,0.19100129652638972,-0.007967832283118629,-0.021521311624038253,0.014418265333897375
2000-07-12,-0.010305705994262554,0.18751842027704094,-0.01840313405723289,-0.04725356387701629,0.014729813405299913
2000-07-13,0.0030316563567537843,0.18772061183014227,0.0010776681281483556,-0.05370780155168353,0.014568725987846943
2000-07-14,-0.001960610199386793,0.18559848474814236,-0.011369093944522415,-0.04952117095060671,0.014400297895148838
2000-07-17,0.007819481819001845,0.18699230051175444,0.007481786026726669,-0.03788752771138937,0.014548556057568607
2000-07-18,0.001061571224958825,0.18928997014205953,0.012212630608632457,-0.044441262756840794,0.014128293501054741
2000-07-19,-0.012634744108012434,0.1883991470754946,-0.004717237949744204,-0.0207725339133088,0.01272809302164662
2000-07-20,0.0005371050169404683,0.18678497161617313,-0.008604764107100694,-0.03673906758598622,0.012662955148534567
2000-07-21,-0.00017900295402678709,0.1886919922442389,0.010157944211748312,-0.02429649890501273,0.012924662209457212
2000-07-24,0.0016098742409035322,0.19104822132227905,0.01240984880141776,-0.0355070188083183,0.012014867737597934
2000-07-25,-0.0001787469841206018,0.18969528033801974,-0.007106866816285999,-0.04324019348618369,0.012053951561960841
2000-07-26,-0.001073153385052601,0.19236859861472574,0.013994319026758956,-0.014413148213355043,0.012121485409167425
2000-07-27,0.0016092985145072813,0.1930505925690871,0.0035389761680565553,-0.013285634069452823,0.012138599829871628
2000-07-28,-0.006272984097449412,0.19586024269485663,0.014449065199558651,-0.010620144870377435,0.012289596485715652
2000-07-31,-0.004866189651173011,0.19341920423809958,-0.012541481301228518,-0.03714952199830035,0.012043385543789805
2000-08-01,0.0030666570439033193,0.19303247340240598,-0.0020014453923525993,-0.02555948009321629,0.01171776420081711
2000-08-02,0.0,0.19295197052894975,-0.0004171301506535717,-0.01425121233751847,0.011457485530289177
2000-08-03,-0.007593600039680365,0.18966514292008593,-0.01718118895910435,-0.043753112618734935,0.01153433631066784
2000-08-04,-0.005642020608544486,0.18726118132788308,-0.012755777631606187,-0.042549157582002506,0.011472621809104062
2000-08-07,-0.002741480287789721,0.1846794473136306,-0.01388272901717811,-0.03439125107962415,0.010854886356861826
2000-08-08,-0.00036609921697554196,0.1841785810628541,-0.0027157687786911276,-0.04337346783537943,0.010688037227969165
2000-08-09,-0.004035962183662117,0.18467346065844237,0.00268335178638079,-0.03312980583392566,0.010648885438309195
2000-08-10,0.0007350239213683767,0.18640643725389489,0.009340248307483853,-0.005929993552117208,0.010170809461375645
2000-08-11,0.0018351996341770525,0.18527829111859986,-0.006070465174251149,-0.013010402468495719,0.010242349195505089
2000-08-14,0.010033834067182666,0.18467242350290972,-0.0032753993080818604,-0.004989594858434976,0.009966347011032746
2000-08-15,-0.004730722068668119,0.1846836832993135,6.0969867290155266e-05,-0.01234605492377383,0.009809257221599409
2000-08-16,0.007992776429214548,0.18674189951684295,0.011082905326953874,-0.013461202531250271,0.009738366387615952
2000-08-17,0.003071089036476038,0.18528544787342838,-0.007829849576697225,-0.016527140650050343,0.009826726130411282
2000-08-18,-0.00578872817624454,0.18475317083634998,-0.002876874884281706,-0.010877752970395949,0.009677432926347625
2000-08-21,-0.003635045805632855,0.1831301517859525,-0.00882361053486339,-0.029475763078950834,0.009515243400095416
2000-08-22,-0.004379569044021612,0.18249417607283744,-0.0034788514114609723,-0.04477427316641591,0.008976636795306001
2000-08-23,-0.0009148294481225024,0.18137811510189444,-0.006134374602529904,-0.0438448717401132,0.008952431921674813
2000-08-24,-0.002015575579294242,0.18073207762330026,-0.003568185469594064,-0.06049075096050893,0.008155157740064381
2000-08-25,0.003844398327494706,0.18165222874970957,0.005078327553038518,-0.05904340239358963,0.008223235285764947
2000-08-28,0.0,0.18073562337773844,-0.005058708901477329,-0.0772214876741566,0.0072043663465483155
2000-08-29,0.0012781887981431711,0.1814761829067981,0.004089102277194305,-0.06174682280565891,0.007111991831609759
2000-08-30,-0.002558013454047832,0.1818859436040437,0.002255385694027257,-0.057744324578619555,0.00720300562272352
2000-08-31,0.013447413253316061,0.18251541826999104,0.003454845990834938,-0.05408886071672869,0.007316581047201302
2000-09-01,0.0,0.18214457149996383,-0.0020339324756022954,-0.039651837466470274,0.00651491759774325
2000-09-05,-0.007246408520767198,0.18247206518565703,0.0017963731810893223,-0.025574527022985016,0.006063783931622617
2000-09-06,-0.0030956958165138776,0.18371586530407102,0.006793259952762552,-0.005217592014574168,0.005565365126150783
2000-09-07,-0.00530311199851454,0.18149629619769586,-0.012155106911012946,-0.0145635005421334,0.006127361911164147
2000-09-08,0.00018333486163731768,0.18250250920040148,0.0055286750989024195,-0.011755622330899551,0.006236373612984059
2000-09-11,-0.0007335412028902673,0.18301035413561098,0.0027788092455259474,-0.01821870085772992,0.005868939191070832
2000-09-12,0.007675476278339337,0.1853251371466744,0.01256904935897549,0.00025284143000070536,0.006426954842111952
2000-09-13,-0.007858945685330528,0.183512805489895,-0.00982733082996293,-0.0062793241731430305,0.006745653162060552
2000-09-14,0.002199414376360581,0.1844186187849035,0.004923825828916678,-0.0014352351527471274,0.006841448373518991
2000-09-15,-0.0018325092172270846,0.18597226107067086,0.008389252988185015,-0.004121402042944644,0.006644332631488474
2000-09-18,0.0014662759225274112,0.18899142269696992,0.01610410291114343,0.020001434899912685,0.007290798071875254
2000-09-19,-0.004221351593029936,0.18621138434139325,-0.014819128105975757,0.007892765782812505,0.008031742773385461
2000-09-20,-0.0016566961911610798,0.18699960036931387,0.004223976421677909,0.02112950022497717,0.007785524406566429
2000-09-21,-0.0070253570517167865,0.1859839204996377,-0.005446258740212128,0.019122497505933644,0.007853599960808134
2000-09-22,0.016377217635372747,0.18909796233916837,0.01660497898387651,0.042562175888403386,0.008384601786682695
2000-09-25,-0.004023414352183658,0.1896068879731486,0.002687718099868301,0.0491047879632418,0.008288019810682234
2000-09-26,0.007303300674428505,0.19257852733655176,0.015551086627808207,0.06014954323460042,0.008765947430953207
2000-09-27,0.004718702040527063,0.19357620025655944,0.0051672299654053,0.07104618690463771,0.008590929772519934
2000-09-28,0.0009048955463181847,0.1895370605297986,-0.021086659247317285,0.04441837762887246,0.010095528288988272
2000-09-29,-0.009999174303587698,0.1904964114416189,0.0050487813332834,0.04733992999656844,0.010116480722564455
2000-10-02,-0.002011889110267654,0.19015060261935765,-0.0018169532644293717,0.04183309235865229,0.010149207809051692
2000-10-03,-0.003668382690458713,0.19075193135454202,0.003157391621791885,0.04725564854168551,0.010110428862827009
2000-10-04,-0.002760145279786777,0.18918372469184006,-0.008255163965505893,0.03678184657664829,0.010365148539773838
2000-10-05,-0.003507156340605013,0.1882641267719386,-0.004872724726712602,0.024757042405345153,0.010392240187174486
2000-10-06,-0.0014803851704342195,0.19162662616484147,0.017702916861429923,0.055815629185683724,0.010520515615575977
2000-10-09,0.0,0.19257790489504503,0.00495194927296084,0.0552068885999808,0.010513201065860397
2000-10-10,0.0018501392881613734,0.19502242217127366,0.012613764835075435,0.06563600235843325,0.010740097553786151
2000-10-11,0.008283526426643982,0.19987688609765572,0.02458707004848305,0.07852010350578853,0.011562647986825901
2000-10-12,0.004572481674890049,0.20604912090721775,0.030412983874954214,0.12280513807829996,0.012520921964843968
2000-10-13,-0.0027409793314222934,0.19884730419089341,-0.03557737680704017,0.0782387673276026,0.01540397725463234
2000-10-16,-0.006056731372106776,0.19758187717332792,-0.006384148165692386,0.06242660080497342,0.015510677253378102
2000-10-17,-0.004982939165223497,0.20018963384371505,0.013112020140281646,0.05925248345635459,0.015396484547534232
2000-10-18,0.006454609776679693,0.20266293131067778,0.012279075557244702,0.088348771088683,0.014981117965705145
2000-10-19,-0.006269613013595374,0.1946340620409574,-0.04042297147881157,0.04082608549197908,0.017846456435020773
2000-10-20,0.0005547850350340533,0.1936031154030624,-0.005310923945582822,0.04096695500856251,0.0178436931459475
2000-10-23,0.0036907220340241954,0.194479072633223,0.004514294882620195,0.028456733364492948,0.01753834739233592
2000-10-24,-0.004615534825361619,0.1932581376552967,-0.006297765501502836,0.019256946417817833,0.017613174025976754
2000-10-25,-0.012663111484629778,0.1954721957652575,0.011391352109368973,0.015025914200957446,0.017463013812713715
2000-10-26,-0.0015003753752346762,0.19524493565125617,-0.0011632975437035273,0.00862056075325901,0.01743684821059549
2000-10-27,-0.00980769838301971,0.19121761695588516,-0.020842715354365472,0.008866637592611193,0.017421886867898168
2000-10-30,0.0035947441983015657,0.18928831881944144,-0.010140786192219949,-0.006341813019127174,0.017535067090838068
2000-10-31,-0.0009447331831617474,0.18504267524835594,-0.02268487357655431,-0.02686253580393183,0.018203698894192974
2000-11-01,0.0037735893836394877,0.1868113311098915,0.009512707506972657,-0.020658245589798452,0.018333812512148898
2000-11-02,-0.0024512126914577746,0.18542763526380646,-0.007434483459964117,-0.01985418901204039,0.018318429142955804
2000-11-03,-0.0007554296865393509,0.18549930258149983,0.0003864228303368572,-0.014685879024568749,0.018298128539037496
2000-11-06,0.003959654461771384,0.18552007764332942,0.00011198909253060017,-0.03186691037527878,0.01780944702995901
2000-11-07,-0.0007530120837743013,0.1854218609231285,-0.0005295530770971929,-0.03715921603683747,0.017749576052479878
2000-11-08,-0.005287021378906956,0.18740065849227977,0.010615325243626931,-0.03908147378202631,0.017673609865040373
2000-11-09,0.0020803790009099096,0.1890168126044538,0.008587083051432113,-0.05433381370518209,0.016797924909093005
2000-11-10,0.0007554296865392652,0.19389010087995434,0.025455541555105505,-0.05901029799946833,0.01633844251980852
2000-11-13,0.0,0.19600224975208325,0.010834629254041423,-0.014307734522158388,0.014759417690053872
2000-11-14,0.0003775009482352374,0.19158320980512672,-0.02280390729195179,-0.03036041287804392,0.015493054415571405
2000-11-15,-0.001321877257915602,0.1903857361797656,-0.006270025670890331,-0.048973053577805126,0.015154674497914994
2000-11-16,0.007905179507113247,0.19434242742217558,0.0205694883992393,-0.04105587457307147,0.01565564543104094
2000-11-17,-0.005451653693876055,0.1939358933114965,-0.0020940353222127506,-0.0035870839982469205,0.012952660486010409
2000-11-20,0.003387282124673845,0.1982318154056993,0.021909473131885383,0.023908189664202606,0.013750054511451637
2000-11-21,0.0,0.1975359038111849,-0.003516771469515984,0.015718046865263124,0.013762755529109966
2000-11-22,0.0,0.2012689434042167,0.018721681317296787,0.041451324358761976,0.01419883504915213
2000-11-24,-0.0022569127503581183,0.1979102230635653,-0.016828531587214354,0.012472501722115004,0.014589055436072208
2000-11-27,0.009743378560525885,0.19878129239345574,0.004391678147695149,0.018112412137112566,0.014606021398331953
2000-11-28,0.006690231235361869,0.2020447724329948,0.01628413140339009,0.05662216509897999,0.014086097275966897
2000-11-29,-0.003153698931435763,0.2005350582378848,-0.007500233033595036,0.05941591899905574,0.013977835627230723
2000-11-30,0.0,0.20464656450815621,0.02029533012398227,0.10594253046487156,0.013192173988212073
2000-12-01,0.0003715400377125642,0.20467902952335332,0.00015862685225932492,0.09564568865981249,0.013182837879439108
2000-12-04,0.00555659884968274,0.2043065126002853,-0.0018216635441384332,0.1018126414092484,0.012987422330052796
2000-12-05,0.00036934441786456307,0.1967251224083572,-0.03781394229615765,0.060516776454861754,0.015947507238991354
2000-12-06,0.0029498546464211185,0.2009678421854883,0.021337469480857168,0.08326734625379939,0.016433969457551236
2000-12-07,0.008432680584491163,0.20386290052472925,0.014302805529329245,0.09945450611805673,0.016556476068798086
2000-12-08,-0.0034744480412657853,0.19924957478337674,-0.022889528079746813,0.06322771961649809,0.01752522970456513
2000-12-11,-0.008277431607511158,0.1961309955078974,-0.01577540316621767,0.0376378312882204,0.017932913313548193
2000-12-12,0.0001846892608444496,0.19745766420163655,0.006741422474497951,0.01839992503738519,0.01714412861156176
2000-12-13,-0.004256506842947961,0.19823675174082164,0.003937829368011776,0.011400389493308127,0.017009190330334097
2000-12-14,-0.0011133792205988242,0.20083076670668865,0.01300056447292816,0.04826914065678456,0.016333320311722483
2000-12-15,0.003891416010460691,0.20603589528636207,0.02558780584158763,0.08220237198767522,0.01696999180458948
2000-12-18,-0.0005549903019155347,0.2042729485764398,-0.008593319812785159,0.05109806070648615,0.016717155255473876
2000-12-19,-0.002408523628420705,0.20645680147058826,0.010634113909840964,0.06456209804845603,0.01677772293417509
2000-12-20,0.010701209131429522,0.215419770071319,0.04249734690141359,0.08670633737799838,0.018456684331743158
2000-12-21,0.0023829174505521633,0.21421960058359352,-0.005586883751655501,0.08445906010259163,0.018504079347820626
2000-12-22,0.0,0.2091165953276109,-0.024109691026953033,0.0389908735578417,0.019133977083730148
2000-12-26,0.0,0.2076506056159186,-0.00703508219766456,0.049216166813297324,0.01877262793988418
2000-12-27,0.007114870841807652,0.20697257923727538,-0.003270569557107755,0.04120753389411669,0.018804127658350246
2000-12-28,-0.002183804325568914,0.20570070902849605,-0.006164073479365607,0.01809468540797665,0.018583679295133285
2000-12-29,0.0,0.20787257248462446,0.010503016121381072,0.03658968317667188,0.018594274288986034
2001-01-02,-0.012281338491278203,0.21125717892571325,0.016150989060150105,0.03230259170704808,0.018408232998951703
2001-01-03,-0.014677458100839669,0.19824720235091572,-0.06356150004778234,-0.03142396750373366,0.023256059325631004
2001-01-04,-0.00018717828786504493,0.20032399838000814,0.010421298984245903,-0.019492840289769497,0.023401134131613373
2001-01-05,0.001122544551927367,0.2059537104786845,0.027715389448524818,0.04691108058466886,0.022593011619983294
2001-01-08,0.003360092763735825,0.20704397079931477,0.005279752902781737,0.030234332755677107,0.022180286973799156
2001-01-09,-0.004857099031328976,0.20525830258302583,-0.008661991439100477,0.0068448062629586914,0.022079170401973717
2001-01-10,-0.002625165580362945,0.2027762760133103,-0.012165915897649551,0.017699918475448495,0.021634961952155498
2001-01-11,-0.008106369209561785,0.1990850303733739,-0.01837126091994027,0.015061540160069109,0.021741766436369245
2001-01-12,-0.0017050302510838342,0.20002730748225014,0.004721872867652942,0.013013641638085938,0.021718216491915892
2001-01-16,0.0028401041527479996,0.19933667508385783,-0.0034586648621680307,0.005548533929138566,0.021721622064862438
2001-01-17,-0.00359882953057192,0.1981992824208143,-0.005722228367652488,-0.013102993774442906,0.021556298816647265
2001-01-18,0.005299028296606835,0.19651772665563771,-0.008520362180645476,-0.046196652372128555,0.020752225978813734
2001-01-19,0.0,0.19731255679532825,0.0040364149342840315,-0.03407397714488336,0.020742276508941955
