Date,Bond_10y_return,Bond_10y_Vol_21
2000-09-15,-0.004125,0.0027971988539557254
2000-09-18,-0.002325,0.0027983285827691243
2000-09-19,0.001425,0.0027414086577107087
2000-09-20,-0.0033749999999999,0.0028238603896084827
2000-09-21,0.0055499999999999,0.003105842708279211
2000-09-22,-0.0018749999999999,0.0030027710416498854
2000-09-25,0.0008249999999999,0.0030069829445095184
2000-09-26,0.002625,0.003077115996699273
2000-09-27,-0.001425,0.002994078978345616
2000-09-28,0.0006749999999999,0.0029560848262524054
2000-09-29,0.00075,0.0029577878437391588
2000-10-02,-0.001575,0.0026781006729182963
2000-10-03,-0.0032999999999999,0.002605092882906704
2000-10-04,-0.001425,0.0026099004496613646
2000-10-05,0.00255,0.0026631764734187592
2000-10-06,0.0029999999999999,0.0027373752417754944
2000-10-09,-0.0008249999999999,0.0027264331093939825
2000-10-10,0.003825,0.0028379491463277826
2000-10-11,-0.0001499999999999,0.0028364385994713802
2000-10-12,0.004875,0.002929625463628856
2000-10-13,-0.001125,0.002748205583389133
2000-10-16,-0.0006,0.002571667399623344
2000-10-17,0.004425,0.002636926985824826
2000-10-18,0.00045,0.002632234927639531
2000-10-19,0.0008999999999999,0.002464479806021045
2000-10-20,0.001725,0.002231159211838386
2000-10-23,0.0036,0.0022372855044833495
2000-10-24,-0.002325,0.0023484189210128833
2000-10-25,-0.0051749999999999,0.002642563690271757
2000-10-26,-0.00045,0.0026169417128723478
2000-10-27,-0.0017249999999999,0.002659502840220832
2000-10-30,-0.001425,0.0026855167100578274
2000-10-31,-0.001425,0.0026806149347810564
2000-11-01,0.000675,0.0025542401721730685
2000-11-02,0.0002999999999999,0.002518534863197789
2000-11-03,-0.0066749999999999,0.002920729483243099
2000-11-06,-0.0021,0.0028783272672061946
2000-11-07,-0.0008249999999999,0.0028783272672061946
2000-11-08,0.0008249999999999,0.0027422195129388665
2000-11-09,0.00225,0.002798070125742249
2000-11-10,0.0031499999999999,0.0026643077364083704
2000-11-13,0.001275,0.002676985244636171
2000-11-14,0.000975,0.002685795971402106
2000-11-15,0.0016499999999999,0.002516236560534639
2000-11-16,0.00465,0.002729000994607952
2000-11-17,-0.002625,0.002778376324402397
2000-11-20,0.002025,0.0027893835724556574
2000-11-21,0.0018749999999999,0.002696967543106735
2000-11-22,0.0021,0.0026990176784473237
2000-11-24,-0.0008999999999999,0.002440572239689425
2000-11-27,-0.0,0.00243681583804998
2000-11-28,0.0031499999999999,0.002476855365175729
2000-11-29,0.00435,0.002579643870769724
2000-11-30,0.0041999999999999,0.002639307945005889
2000-12-01,-0.002625,0.002753390766724819
2000-12-04,-0.0036,0.002916269020512299
2000-12-05,0.0101249999999999,0.0031113702769036957
2000-12-06,0.00675,0.0032079031869965556
2000-12-07,0.0012749999999999,0.003152719914160263
2000-12-08,0.0007499999999999,0.0031540959764362387
2000-12-11,-0.0047249999999999,0.00347142416225466
2000-12-12,0.0012,0.0034542287747876795
2000-12-13,0.0065999999999999,0.0036266572566404157
2000-12-14,0.0033749999999999,0.003638101938413138
2000-12-15,0.002475,0.003639883239885549
2000-12-18,0.00075,0.0035930886037343172
2000-12-19,-0.0013499999999999,0.0035257977820629025
2000-12-20,0.0113249999999999,0.004093784487313791
2000-12-21,0.0008999999999999,0.0041036819268971715
2000-12-22,0.001425,0.004107117080664408
2000-12-26,-0.0020999999999999,0.004159891396247147
2000-12-27,-0.0051,0.004429211071317928
2000-12-28,-0.00105,0.0044629486569179025
2000-12-29,0.00045,0.004426597774492555
2001-01-02,0.0148499999999999,0.005281492281002143
2001-01-03,-0.0181499999999999,0.006821268603210266
2001-01-04,0.008925,0.006923136675566265
2001-01-05,0.0080999999999999,0.006815273681749117
2001-01-08,-0.001875,0.006758312342166868
2001-01-09,-0.0032999999999999,0.006833685603579569
2001-01-10,-0.0077999999999999,0.007105972714152853
2001-01-11,-0.00045,0.007002952821080898
2001-01-12,-0.0104999999999999,0.007431395153574497
2001-01-16,0.0008999999999999,0.0072948165305431
2001-01-17,0.004125,0.007313537472191008
2001-01-18,0.0045749999999999,0.007361527039761655
2001-01-19,-0.00405,0.00741859211229264
2001-01-22,-0.0042749999999999,0.007472329312680348
2001-01-23,-0.0041999999999999,0.007035888232077378
2001-01-24,-0.0018,0.007026288011054268
2001-01-25,0.0044999999999999,0.007111193389900924
2001-01-26,-0.0017249999999999,0.007108414907699127
2001-01-29,-0.002625,0.007054741946277738
2001-01-30,0.0055499999999999,0.007185672127822877
2001-01-31,0.008625,0.007451561437520459
2001-02-01,0.0020999999999999,0.006655573657791262
2001-02-02,-0.0046499999999999,0.0054158052428582406
2001-02-05,-0.001425,0.005020162917105888
2001-02-06,-0.0012,0.004619079221786777
2001-02-07,-0.0002999999999999,0.0046157291251916355
2001-02-08,0.0073499999999999,0.004909234192533727
2001-02-09,0.004425,0.004701625858603086
2001-02-12,-0.0012,0.00470993630530175
2001-02-13,-0.0017999999999999,0.004059407064373477
2001-02-14,-0.0070499999999999,0.004388768131752375
2001-02-15,-0.00015,0.00429754394143573
2001-02-16,0.004275,0.004282158793012117
2001-02-20,-0.0006,0.004183331080439485
2001-02-21,-0.00255,0.004107687696780917
2001-02-22,-0.0012749999999999,0.00399683691900764
2001-02-23,0.0044249999999999,0.004055644215164785
2001-02-26,0.004725,0.0040664678425244355
2001-02-27,0.0061499999999999,0.004191796835998293
2001-02-28,0.0042,0.004154121232497351
2001-03-01,0.0016499999999999,0.004045576287749327
2001-03-02,-0.005475,0.003924261759508722
2001-03-05,-0.0021749999999999,0.003950822699134906
2001-03-06,0.0003749999999999,0.0037813900505350396
2001-03-07,0.0054,0.003891308997533528
2001-03-08,0.0007499999999999,0.003861485650442211
2001-03-09,-0.0029999999999999,0.00395109388108439
2001-03-12,0.0028499999999999,0.0036963881985372427
2001-03-13,-0.0028499999999999,0.003667101570528294
2001-03-14,0.008325,0.004040067184731278
2001-03-15,0.0024,0.004010254712252395
2001-03-16,0.0012,0.0035644825310675154
2001-03-19,-0.003225,0.0036907243772152905
2001-03-20,0.004125,0.0036846520479260287
2001-03-21,-0.0014999999999999,0.0037118993020516015
2001-03-22,0.0016499999999999,0.003613405101641825
2001-03-23,-0.004425,0.003789682892877871
2001-03-26,-0.0040499999999999,0.00388122541400077
2001-03-27,-0.01065,0.004506426958086768
2001-03-28,0.0027,0.004333734985964326
2001-03-29,-0.00165,0.004231530244992408
2001-03-30,0.006,0.004436392718993966
2001-04-02,-0.0045,0.00438269425451642
2001-04-03,0.0036,0.004427408545477959
2001-04-04,0.001125,0.004432185449317603
2001-04-05,-0.004425,0.004374411184866547
2001-04-06,0.0062249999999999,0.004595454858568697
2001-04-09,-0.00315,0.0046004590221287184
2001-04-10,-0.0113249999999999,0.005165005877468626
2001-04-11,-0.0026999999999999,0.005161965987600325
2001-04-12,-0.0037499999999999,0.004766256954586333
2001-04-16,-0.0068249999999999,0.004837271589291954
2001-04-17,0.0021749999999999,0.004870987359575315
2001-04-18,0.0059249999999999,0.00512532054746679
2001-04-19,-0.0110999999999999,0.0054021672238357445
2001-04-20,0.0004499999999999,0.0054267344166239505
2001-04-23,0.008325,0.005822596070482606
2001-04-24,-0.0024,0.0057888377812081015
2001-04-25,-0.003525,0.005778074320839285
2001-04-26,0.0048,0.005519709813800987
2001-04-27,-0.0102,0.005834976129220319
2001-04-30,-0.00075,0.005835444345916189
2001-05-01,0.00345,0.005702283377234528
2001-05-02,0.0002999999999999,0.005666244031858398
2001-05-03,0.006225,0.005803157237967184
2001-05-04,-0.0,0.005787662370446742
2001-05-07,0.0005999999999999,0.005745336618262009
2001-05-08,-0.0036,0.00553917622163127
2001-05-09,0.005325,0.005703138233839791
2001-05-10,-0.0090749999999999,0.005515253199730945
2001-05-11,-0.0114,0.005974441097589884
2001-05-14,0.0004499999999999,0.005954825474232728
2001-05-15,-0.0053249999999999,0.0058900142493157415
2001-05-16,0.0050249999999999,0.005996793786206535
2001-05-17,0.00285,0.005860738769862644
2001-05-18,0.0001499999999999,0.005379238362179411
2001-05-21,0.002325,0.005409465909733716
2001-05-22,-0.0027,0.005053069258240104
2001-05-23,0.000675,0.005049916901720809
2001-05-24,-0.0067499999999999,0.005187735364712181
2001-05-25,-0.0015,0.005024922707294653
2001-05-29,-0.001575,0.00458010838923519
2001-05-30,0.0004499999999999,0.004587307800566969
2001-05-31,0.0095999999999999,0.005037771616215097
2001-06-01,0.001275,0.005048818815185494
2001-06-04,0.001725,0.004848107141673178
2001-06-05,0.0053999999999999,0.005018743439775068
2001-06-06,0.00105,0.005023688528220177
2001-06-07,-0.0051749999999999,0.005087276671124832
2001-06-08,-0.0024,0.004933929540871579
2001-06-11,0.0053999999999999,0.004713148401773747
2001-06-12,0.0023249999999999,0.003945496981188936
2001-06-13,-0.0007499999999999,0.003956940105687671
2001-06-14,0.0031499999999999,0.0037519851888223746
2001-06-15,-0.000825,0.003652379361457356
2001-06-18,-0.0014249999999999,0.00364568482690735
2001-06-19,0.001125,0.0036472604689781946
2001-06-20,0.0023249999999999,0.0036472604689781925
2001-06-21,0.002475,0.0035916010655813817
2001-06-22,0.0042749999999999,0.0036709124498256955
2001-06-25,-0.0011249999999999,0.003262670356800163
2001-06-26,-0.00705,0.003691362988692029
2001-06-27,-0.0008249999999999,0.0036691279617914146
2001-06-28,-0.0075,0.004112103215769573
2001-06-29,-0.0057749999999999,0.003789661688632026
2001-07-02,0.0067499999999999,0.004067877210536174
2001-07-03,-0.0043499999999999,0.004165119831923835
2001-07-05,-0.0009749999999999,0.003968903680938982
2001-07-06,0.0024,0.004005061529757367
2001-07-09,0.0024,0.003890968250779109
2001-07-10,0.0039749999999999,0.0039441457521604455
2001-07-11,-0.0011249999999999,0.003774470161492817
2001-07-12,0.004125,0.003850183205288464
2001-07-13,0.001275,0.0038542196264057227
2001-07-16,0.0032999999999999,0.0038601778733997937
2001-07-17,-0.0023249999999999,0.0038931361302388394
2001-07-18,0.0084749999999999,0.0042803005985894566
2001-07-19,-0.0011249999999999,0.004293702822572954
2001-07-20,-0.0017249999999999,0.004296565281045459
2001-07-23,0.0018749999999999,0.004283103222464436
2001-07-24,-0.00045,0.004183244639545395
2001-07-25,-0.0053999999999999,0.004342271459567096
2001-07-26,0.003975,0.004133212603843521
2001-07-27,0.0023249999999999,0.004146256917820087
2001-07-30,0.0024,0.0037358088625011787
2001-07-31,0.0008999999999999,0.003403915812287727
2001-08-01,-0.0012749999999999,0.003202621693907245
2001-08-02,-0.006,0.0033542377247722565
2001-08-03,-0.0004499999999999,0.0033421977371611887
2001-08-06,0.0003,0.0033244226136707367
2001-08-07,-0.001125,0.0033251799092035737
2001-08-08,0.00885,0.0037214916364274805
2001-08-09,0.0012,0.0036958555456464235
2001-08-10,0.0040499999999999,0.003692628999584321
2001-08-13,0.0003,0.0036939018279165715
2001-08-14,0.0007499999999999,0.0036513744965814467
2001-08-15,-0.00255,0.003661132728697853
2001-08-16,0.0044999999999999,0.003328227488361558
2001-08-17,0.007575,0.003637781653307775
2001-08-20,-0.0047249999999999,0.0038033666946910966
2001-08-21,0.00285,0.0038229090923760146
2001-08-22,-0.00225,0.003873526217433236
2001-08-23,0.00105,0.003606203732062666
2001-08-24,-0.00315,0.0036549159654204843
2001-08-27,-0.00015,0.0036411046204610363
2001-08-28,0.0066,0.0038528746225568655
2001-08-29,0.0048749999999999,0.003953262666998681
2001-08-30,-0.003075,0.004024176934479874
2001-08-31,-0.0014999999999999,0.00374727043516818
2001-09-04,-0.0099749999999999,0.004458261792928431
2001-09-05,-0.0006,0.004466473321152959
2001-09-06,0.0070499999999999,0.004656884304829903
2001-09-07,0.006225,0.004467942359584676
2001-09-10,-0.0033749999999999,0.004563466140368013
2001-09-17,-0.0052499999999999,0.004671009565087878
2001-09-18,-0.0063,0.004884389309685605
2001-09-19,0.0012,0.004889141576712875
2001-09-20,-0.0038249999999999,0.0049295356199718235
2001-09-21,0.0038249999999999,0.004900105683991447
2001-09-24,-0.001875,0.004579687294377783
2001-09-25,0.0012,0.0044938648654105125
2001-09-26,0.0053999999999999,0.004616225266847933
2001-09-27,0.006,0.004779913328562662
2001-09-28,-0.003,0.004825690180097068
2001-10-01,0.0036,0.004829185823126428
2001-10-02,0.002925,0.004860241396121286
2001-10-03,0.002475,0.004680662155537961
2001-10-04,-0.00285,0.004604896462307382
2001-10-05,0.00015,0.004553585714263263
2001-10-08,-0.00015,0.004539800184400779
2001-10-09,-0.0065249999999999,0.004205754985730821
2001-10-10,-0.0003,0.00420305373678298
2001-10-11,-0.005175,0.004067916718490088
2001-10-12,-0.0002249999999999,0.0037869677843889497
2001-10-15,0.0052499999999999,0.003933005938755424
2001-10-16,0.003,0.0038097103376953244
2001-10-17,-0.0006,0.003512798030060904
2001-10-18,-0.0007499999999999,0.003519136460635078
2001-10-19,-0.0033,0.0034893063678288878
2001-10-22,-0.0009,0.0034110495347577795
2001-10-23,-0.0007499999999999,0.0033854520694119325
2001-10-24,0.0035249999999999,0.003455008011154626
2001-10-25,0.0033749999999999,0.003333776012271942
2001-10-26,0.00165,0.003086220816560481
2001-10-29,0.0036749999999999,0.0030981705431246827
2001-10-30,0.00525,0.003202914409453598
2001-10-31,0.0133499999999999,0.004242549141057221
2001-11-01,-0.0005999999999999,0.004240736753712184
2001-11-02,-0.0088499999999999,0.004679391558433896
2001-11-05,0.0046499999999999,0.004763468686636969
2001-11-06,0.003,0.004783501220713854
2001-11-07,0.00585,0.0045819969913315104
2001-11-08,-0.0080999999999999,0.005028112042733853
2001-11-09,-0.001275,0.004853325443151566
2001-11-12,-0.0,0.004850046023345648
2001-11-13,-0.005625,0.0049866607779440195
2001-11-14,-0.012075,0.005688218557434516
2001-11-15,-0.0167249999999999,0.006769062369127813
2001-11-16,-0.006075,0.006870152836727825
2001-11-19,0.0033749999999999,0.0069102873622282
2001-11-20,-0.004875,0.006972155718079035
2001-11-21,-0.0112499999999999,0.007333890874368263
2001-11-23,-0.0015749999999999,0.007249334329046011
2001-11-26,-0.0021,0.007160726220153884
2001-11-27,0.0072,0.007394011814589225
2001-11-28,-0.0004499999999999,0.0073021877837104975
2001-11-29,0.0126749999999999,0.007819847687592266
2001-11-30,0.0003,0.007071509739793859
2001-12-03,0.0048749999999999,0.007225915043389663
2001-12-04,0.0020249999999999,0.007080948408027149
2001-12-05,-0.0174749999999999,0.007772017112693414
2001-12-06,-0.0089999999999999,0.007803934447260694
2001-12-07,-0.0115499999999999,0.007755207927579967
2001-12-10,0.005175,0.007917950898342994
2001-12-11,0.0035249999999999,0.008040625641968715
2001-12-12,0.00345,0.008136215336383317
2001-12-13,-0.0051,0.008127499615502859
2001-12-14,-0.0086249999999999,0.007960616227044534
2001-12-17,0.0001499999999999,0.007273436871835115
2001-12-18,0.0048749999999999,0.007335008399060277
2001-12-19,0.00555,0.007417151335153582
2001-12-20,0.0012749999999999,0.007380191272201881
2001-12-21,-0.0040499999999999,0.007027523059879777
2001-12-24,-0.0039,0.007064821047172434
2001-12-26,-0.0047249999999999,0.007116978567381706
2001-12-27,0.01005,0.0072991407273145514
2001-12-28,-0.0036,0.007329901456168561
2001-12-31,0.00465,0.006788493415857611
2002-01-02,-0.0095999999999999,0.007029278056813458
2002-01-03,0.003675,0.006979349642235349
2002-01-04,-0.001275,0.006931055887401646
2002-01-07,0.0059249999999999,0.0061067380818239925
2002-01-08,-0.0023249999999999,0.005815808965962592
2002-01-09,0.0021749999999999,0.005230973174959168
2002-01-10,0.0053999999999999,0.00524157742750891
2002-01-11,0.008475,0.005496272275694769
2002-01-14,-0.00075,0.005463424652044809
2002-01-15,0.003075,0.0053423785834187144
2002-01-16,-0.0003,0.004899982689473758
2002-01-17,-0.0064499999999999,0.005173294232332553
2002-01-18,0.0023249999999999,0.005103908691245465
2002-01-22,-0.0020249999999999,0.00501406860030564
2002-01-23,-0.00825,0.0053488975833476575
2002-01-24,0.001575,0.005280099938177538
2002-01-25,-0.0047249999999999,0.005315056107753799
2002-01-28,-0.00015,0.005197397185130225
2002-01-29,0.009825,0.005176645701058293
2002-01-30,-0.0054,0.005259802073951304
2002-01-31,-0.001425,0.005173711019595635
2002-02-01,0.0036,0.004733558009422839
2002-02-04,0.006225,0.004847245167544695
2002-02-05,0.0005999999999999,0.004825507005190495
2002-02-06,-0.0021749999999999,0.004720349185025525
2002-02-07,-0.0012,0.004693674504814175
2002-02-08,0.0045,0.004762169561089901
2002-02-11,-0.0021,0.004664995980705643
2002-02-12,-0.0050999999999999,0.004401365453713498
2002-02-13,-0.0009,0.004402089601216976
2002-02-14,0.0031499999999999,0.004405082292080335
2002-02-15,0.0052499999999999,0.0045746077115185945
2002-02-19,-0.0007499999999999,0.004344540909496129
2002-02-20,-0.0012,0.004323772534323606
2002-02-21,0.0027,0.00433780001020923
2002-02-22,0.0016499999999999,0.003889115993935572
2002-02-25,-0.0013499999999999,0.0039072048832892985
2002-02-26,-0.0058499999999999,0.003989629413509805
2002-02-27,0.0070499999999999,0.004235361344004237
2002-02-28,-0.0032999999999999,0.0037834968236124295
2002-03-01,-0.0077999999999999,0.003991310874888043
2002-03-04,-0.0013499999999999,0.003989934881316035
2002-03-05,-0.00015,0.00390751679458957
2002-03-06,-0.0038249999999999,0.003704282029913811
2002-03-07,-0.013125,0.004590684472774294
2002-03-08,-0.0073499999999999,0.004778868104179314
2002-03-11,0.0001499999999999,0.004791865316793161
2002-03-12,0.000975,0.004633452700586351
2002-03-13,0.0023249999999999,0.004708730493152303
2002-03-14,-0.00975,0.004993552986458734
2002-03-15,0.00615,0.005271700051081334
2002-03-18,0.0020249999999999,0.005230228074786533
2002-03-19,0.00105,0.005043786842669436
2002-03-20,-0.0089999999999999,0.005296533569906113
2002-03-21,0.0030749999999999,0.005405951581359148
2002-03-22,-0.0029249999999999,0.0053156381487617175
2002-03-25,-0.0003,0.005266079966567657
2002-03-26,0.004875,0.005478985828991092
2002-03-27,0.0001499999999999,0.005411297705462376
2002-03-28,-0.004425,0.005076009751763644
2002-04-01,-0.0021749999999999,0.005067810706522342
2002-04-02,0.0063,0.005189562842860627
2002-04-03,0.004725,0.0053533726018544035
2002-04-04,0.0014999999999999,0.005378685613472038
2002-04-05,0.0038999999999999,0.005434815839960482
2002-04-08,-0.0041999999999999,0.004703180914475365
2002-04-09,0.0044999999999999,0.004501333135860938
2002-04-10,-0.0023249999999999,0.004541118686906461
2002-04-11,0.0020249999999999,0.004554600303931295
2002-04-12,0.00375,0.004595813312135257
2002-04-15,0.0013499999999999,0.0039616149304472405
2002-04-16,-0.0040499999999999,0.003917693381132706
2002-04-17,-0.0030749999999999,0.003974009310507408
2002-04-18,0.0026249999999999,0.004005098313400002
2002-04-19,-0.0,0.003395284282227704
2002-04-22,0.0015,0.0033580526882618323
2002-04-23,0.0011249999999999,0.0032570335977914868
2002-04-24,0.00375,0.003305304178783765
2002-04-25,0.00135,0.0031882037038342696
2002-04-26,0.0029249999999999,0.003214209522906454
2002-04-29,-0.00495,0.003260255796274662
2002-04-30,0.002625,0.003195730969366968
2002-05-01,0.0020249999999999,0.0029842533165169733
2002-05-02,-0.0026249999999999,0.0029568594584698316
2002-05-03,0.0029249999999999,0.0029933810911981274
2002-05-06,-0.0007499999999999,0.002917522493486494
2002-05-07,0.0007499999999999,0.0027114983338157182
2002-05-08,-0.0121499999999999,0.003779650635782496
2002-05-09,0.0040499999999999,0.00384386106111322
2002-05-10,0.0034499999999999,0.003889140099595963
2002-05-13,-0.0078749999999999,0.004191260038972194
2002-05-14,-0.0041249999999999,0.004257221805356101
2002-05-15,0.0023999999999999,0.004220812591026863
