Date,Oil_Return,Oil_Vol_21,Oil_Mom_63
2000-04-11,0.017221742832888305,0.023209806962696866,-0.11982128350934196
2000-04-12,0.06476922825590894,0.02877833184241816,-0.06811769447803295
2000-04-13,-0.02009678820431649,0.02854439834142153,-0.09287429943955161
2000-04-14,-0.011093967787024662,0.0285243734317759,-0.12014134275618371
2000-04-17,0.014618200509554313,0.028528473731837117,-0.12706333973128603
2000-04-18,0.013540281120267679,0.02693110158741736,-0.10797213622291013
2000-04-19,0.03075851192944505,0.02751063505102597,-0.08927203065134104
2000-04-20,0.002521009738548108,0.02746678109704902,-0.09563567362428849
2000-04-24,0.0,0.027439946079396864,-0.08557175748273216
2000-04-25,-0.02120520507731218,0.02731130884889066,-0.12094951017332334
2000-04-26,-0.015115813612728877,0.027389211323087904,-0.12055109070034442
2000-04-27,0.03337922207383461,0.028653604430584817,-0.07259953161592503
2000-04-28,0.005456466843273921,0.027102102587107827,-0.06970404984423673
2000-05-01,0.0,0.02699943523717729,-0.0800924143242202
2000-05-02,0.04861075442700171,0.029109462015793112,-0.04964001515725658
2000-05-03,-0.0031948908965191767,0.029012742902005343,-0.03586579251831856
2000-05-04,0.005982071677547469,0.027778922434948207,-0.05663915978994749
2000-05-05,0.005551164136125505,0.027783536990291603,-0.0657554488363502
2000-05-08,0.030759676376578362,0.028171757426185027,-0.029761904761904767
2000-05-09,0.027979140795080265,0.026790331686795423,0.017064846416382284
2000-05-10,-0.015026578759353133,0.022776178335083334,-0.01857355126300153
2000-05-11,0.038244868861360276,0.023546569159306675,-0.0010917030567686448
2000-05-12,0.02162246401316571,0.020302978589669514,0.008267433501078392
2000-05-15,0.009932681873719667,0.01916148918257117,-0.014951321279555008
2000-05-16,0.015759387616796634,0.01852439560495348,0.06081828234426845
2000-05-17,-0.03141249981982421,0.02077492580307715,0.018998903909389853
2000-05-18,0.03626519565116642,0.02156080128081519,0.08436445444319451
2000-05-19,-0.011476390956343573,0.021576130582460665,0.09038901601830673
2000-05-22,-0.04141970138470857,0.024187330045093387,0.03197893152746434
2000-05-23,0.0025486997230137975,0.02415840909450212,0.016260162601626105
2000-05-24,0.0395703023894933,0.024273170592372433,0.04530507855316035
2000-05-25,0.020069877804004557,0.023680616929691124,0.06222707423580798
2000-05-26,0.001027221456529873,0.023226590139677965,0.06603429405326522
2000-05-30,-0.008937838805037698,0.02357255071578079,0.030971876112495522
2000-05-31,-0.0227004683937074,0.02451545926070648,-0.02580867171369583
2000-06-01,0.030611085742215258,0.023312832761556313,-0.0010266940451744144
2000-06-02,-0.00480770156810312,0.02335150532996032,0.002069679199724117
2000-06-05,-0.023686234477160232,0.024303734172374906,-0.04252446844414437
2000-06-06,0.007724757513460375,0.0243075318686579,-0.10376175548589339
2000-06-07,0.021796399988332885,0.02392375346163744,0.01458333333333317
2000-06-08,-0.005146691751768805,0.02344885862625361,-0.007511095937179912
2000-06-09,0.01739174271186902,0.023210866873094996,0.022114720110573582
2000-06-12,0.05364009900003435,0.024507694912321548,0.08030460366908976
2000-06-13,0.008931478830245204,0.024261360464241623,0.11115031757233584
2000-06-14,-0.015037877364540446,0.024642613015055256,0.1267707954958226
2000-06-15,0.007707167244937959,0.02451804058202022,0.14045968624589578
2000-06-16,-0.0977122948195695,0.032323555627853,0.06739457831325302
2000-06-19,-0.013137060936426038,0.031396188141231664,0.10987703292344309
2000-06-20,0.0364952782187067,0.03236973283907852,0.1283048211508555
2000-06-21,0.010625635533317919,0.03094375803506771,0.15472440944881893
2000-06-22,0.02757404018383485,0.03139642515165142,0.1832810047095761
2000-06-23,0.007928683755507263,0.030365545623223085,0.17290621381705917
2000-06-26,-0.021284474937062942,0.030535091823059756,0.15848909657320864
2000-06-27,0.01633641931969338,0.03072034575052238,0.18541748333986652
2000-06-28,-0.0043082088176897345,0.030657233328239095,0.23401639344262293
2000-06-29,0.022657347485886364,0.030437784663355717,0.2505075111652457
2000-06-30,-0.007495554076785691,0.029904106305662728,0.2341542188130803
2000-07-03,0.01718868328244545,0.03003134940844295,0.2688698490412076
2000-07-05,-0.056893648439457274,0.03230838416320993,0.24228329809725158
2000-07-06,0.009822263556999215,0.03233128604811205,0.24926315789473685
2000-07-07,0.0010106115059234598,0.032003912312836974,0.2665245202558635
2000-07-10,-0.02903705285454529,0.03264319530776334,0.27767936226749357
2000-07-11,0.012743413368444836,0.032532363817356004,0.3718309859154929
2000-07-12,0.015283027980177158,0.030338599641485327,0.3691739732348869
2000-07-13,0.01969027405747944,0.030629140927214294,0.3088235294117647
2000-07-14,-0.01263734809559338,0.030582090296297708,0.31862312444836705
2000-07-17,-0.04518222279323291,0.031910430153963214,0.27443105756358754
2000-07-18,0.02626273954706723,0.024333330687073235,0.2893579595426563
2000-07-19,-0.015120562993825333,0.024397168540233174,0.25292841648590003
2000-07-20,-0.021348142319126497,0.023498250840163,0.18931426167437948
2000-07-21,-0.02688815864035607,0.02397171487479138,0.15484683172471692
2000-07-24,-0.022043508288615784,0.023238130731744664,0.12966848510281181
2000-07-25,0.000742666205690868,0.023084509772767825,0.15473639091298774
2000-07-26,-0.004091506544685231,0.022808813438950987,0.16753698868581357
2000-07-27,0.011856381942411577,0.022620234536704878,0.1426767676767675
2000-07-28,0.007705046374405403,0.022793373950796607,0.14524905818334033
2000-07-31,-0.015841185930842175,0.0220302124405455,0.12724989535370446
2000-08-01,0.007767747583215658,0.022242811006320914,0.08213716108452962
2000-08-02,0.016444733822471563,0.022205148886731592,0.10359999999999991
2000-08-03,0.025761710894613515,0.019881551571719606,0.12564612326043734
2000-08-04,0.03675864608672046,0.021471917712103206,0.16132858837485187
2000-08-07,-0.02936814966443356,0.022370720693207044,0.09355828220858897
2000-08-08,0.01323599957229122,0.021701553462806434,0.07755406413124533
2000-08-09,0.03301303710963213,0.022719712899117242,0.1305828917486751
2000-08-10,0.03325409292855702,0.023603957369694728,0.1249544626593806
2000-08-11,-0.010089589253832208,0.023375379152878576,0.08983957219251337
2000-08-14,0.029333287646459247,0.023983621930372657,0.1111895517119661
2000-08-15,0.021992718015034576,0.021677096257183805,0.11813759555246683
2000-08-16,0.010817598921022875,0.021200709284943046,0.16636787378988882
2000-08-17,-0.07564619734550478,0.027301599132261354,0.04287690179806347
2000-08-18,0.009240989853729875,0.026801401550691727,0.06470793983910461
2000-08-21,0.005242475964850044,0.025879858194676097,0.11556689755741889
2000-08-22,-0.022138687093727558,0.025884848485165767,0.08836363636363642
2000-08-23,0.025075546767037216,0.02622490909141456,0.07270185249912631
2000-08-24,-0.011140351126137489,0.02640777111867232,0.03973963686193893
2000-08-25,0.0013170894231945014,0.026388459830024438,0.04004106776180705
2000-08-28,0.0,0.026407905188493848,0.04937845303867405
2000-08-29,0.03141958855350533,0.02655624777749293,0.1077357824090428
2000-08-30,0.01957751192360102,0.026692411272069505,0.09558067831449124
2000-08-31,-0.008163310639160981,0.02683436617429688,0.09191049913941463
2000-09-01,0.0040899852515252876,0.026476662782235615,0.12266478674656334
2000-09-05,0.03486393511328031,0.026368218820827183,0.15355019237495626
2000-09-06,0.03866077659812628,0.026044539212757033,0.1731690622861055
2000-09-07,0.007845456484099815,0.02602477354738671,0.1885104919160645
2000-09-08,-0.05258897689799515,0.028573020713394764,0.10818120351588911
2000-09-11,0.025302554664785905,0.028222441979279114,0.07721884011534752
2000-09-12,-0.03449661268699235,0.029315169961441904,0.031438551921244784
2000-09-13,-0.029685041736507593,0.029481459538631113,0.01644100580270802
2000-09-14,0.012919669229896869,0.0292094322928445,0.021753039027511134
2000-09-15,0.06191297345691936,0.03216529361943373,0.19858906525573183
2000-09-18,0.014027114855997802,0.02684322823232606,0.2315939957112223
2000-09-19,-0.02438070534760533,0.027652442462480165,0.15885596140592706
2000-09-20,0.0032655513656438904,0.027654031960640764,0.15035799522673043
2000-09-21,-0.03039198860473322,0.028108717504833867,0.08557213930348251
2000-09-22,-0.046272712330678506,0.02973185252513881,0.02829878249424156
2000-09-25,-0.03285382487107827,0.030536756547305737,0.016470588235294015
2000-09-26,0.005934735519814747,0.030564634642274314,0.005952380952381153
2000-09-27,0.003937012959339599,0.030576404161983158,0.01428096977748261
2000-09-28,-0.04281590419850805,0.031077908124446222,-0.04999999999999993
2000-09-29,0.019628379743581875,0.031079782373458674,-0.023879620543016067
2000-10-02,0.04071475016388651,0.032495197363721806,-0.0006430868167203174
2000-10-03,-0.0009657171199588627,0.032474551771660996,0.056841388699795825
2000-10-04,-0.01721660196323157,0.031557495129236196,0.02864846646444219
2000-10-05,-0.020858230120409695,0.030207460796092513,0.0063973063973064015
2000-10-06,0.007001195458983561,0.030187933601455764,0.0433275563258233
2000-10-09,0.021689972882613255,0.028847664673352643,0.05270362765229297
2000-10-10,0.03482223738072911,0.02938492285749776,0.07347489046174593
2000-10-11,-0.0018856070954610732,0.028460802080757765,0.050561797752809
2000-10-12,0.08441284802636609,0.0332100020361858,0.1576305220883536
2000-10-13,-0.06170933826946755,0.03611947608413144,0.13865546218487412
2000-10-16,-0.019249274888811143,0.03350751658878795,0.08799454297407916
2000-10-17,-0.024434025337282023,0.03358088652735994,0.07790858725761773
2000-10-18,-0.0009641652683283068,0.03328705613847118,0.10010611956137261
2000-10-19,-0.011643081074738732,0.03328950770399279,0.11700581395348841
2000-10-20,0.028225093670876143,0.033461200099437025,0.174591381872214
2000-10-23,0.014754623340439569,0.03200996362963574,0.19116555308092065
2000-10-24,-0.015703840307771798,0.03130707760111098,0.17741334327245628
2000-10-25,-0.007307419331786779,0.031358866661897515,0.15506445672191527
2000-10-26,0.01895192541586691,0.03158875699267801,0.16812865497076035
2000-10-27,-0.032112121767468846,0.030905656806944803,0.1492759004827331
2000-10-30,0.006120167275247227,0.03067484744314583,0.14738393515106862
2000-10-31,-0.012278021768409008,0.029490233184881778,0.11489670170351585
2000-11-01,0.017722390700870994,0.029756021986632315,0.10596962204168148
2000-11-02,-0.01707240692758113,0.029751770602638037,0.04800817160367732
2000-11-03,0.00227162194066357,0.0293507149142632,0.08169705469845723
2000-11-06,0.014161807329393932,0.029459148824173262,0.08269896193771631
2000-11-07,0.012387009265434302,0.0292147599276494,0.0605959156344158
2000-11-08,-0.011428695823622744,0.028298426994918646,0.014248704663212486
2000-11-09,0.026466573188163055,0.02891364372296719,0.05201177625122666
2000-11-10,-0.004362736742196736,0.02160558503322569,0.01715374841169015
2000-11-13,0.028327017180925396,0.018174697737883605,0.023617153511497735
2000-11-14,-0.007618504013374975,0.017710510609712196,0.004918536735321055
2000-11-15,0.03634579365028541,0.01827528191698726,0.1240053050397878
2000-11-16,-0.03390155167568123,0.02005472759054521,0.07654402102496727
2000-11-17,0.009415407444767269,0.01983798219086346,0.08104575163398686
2000-11-20,-0.00030234316178913786,0.019019616303217184,0.10491146007350483
2000-11-21,0.0009067553893158317,0.018798989894431118,0.07852720755946563
2000-11-22,0.004220687604230213,0.018386865277877824,0.09522240527182868
2000-11-24,-0.003616640470188662,0.018306656114906793,0.08983218163869688
2000-11-27,-0.00181323712418072,0.017936331263251497,0.08785784797630813
2000-11-28,-0.02666824708216141,0.01745750712063238,0.026466836734693855
2000-11-29,0.015107424681085495,0.017675688620066722,0.021888680425265816
2000-11-30,-0.024784416069787835,0.01838771674169446,0.0050441361916770955
2000-12-01,-0.05513080075104445,0.021774853877819248,-0.05274725274725278
2000-12-04,-0.027896280456134112,0.022277576431955153,-0.11036992116434197
2000-12-05,-0.05427552896042336,0.02495614217045184,-0.1893232205367562
2000-12-06,0.007885345517604989,0.024752256960514914,-0.18929088277858164
2000-12-07,-0.01946708916483472,0.02459141153701562,-0.16198901769371576
2000-12-08,-0.03368817549894943,0.02527167190285894,-0.2099940511600238
2000-12-11,0.03623316869227581,0.026013751057171144,-0.1520935960591132
2000-12-12,-0.01758287055786682,0.026096787366937855,-0.1417697431018079
2000-12-13,-0.07359641958054058,0.028378202426386022,-0.21289918597370072
2000-12-14,0.00871292640692366,0.02875058707889842,-0.2536786344908769
2000-12-15,0.020683664194421077,0.027611883273497093,-0.2486941381311666
2000-12-18,0.013428170312441982,0.02773779875103135,-0.21974427594409762
2000-12-19,-0.04840913920768753,0.02851267015497935,-0.2590397154712508
2000-12-20,-0.08468680816719391,0.03228114758646704,-0.2981973724411854
2000-12-21,0.027481334396414665,0.03352952559537697,-0.24448000000000003
2000-12-22,0.002115507452819232,0.0334688605971789,-0.21759259259259256
2000-12-26,0.0,0.033546004920791614,-0.2222222222222222
2000-12-27,0.015933251116766006,0.03413997232308851,-0.21283562540929923
2000-12-28,-0.013822209589692594,0.034038614637540855,-0.18967874231032122
2000-12-29,0.006725540273424573,0.0337210017535244,-0.20006702412868627
2001-01-02,0.017853909995764,0.03437710151346087,-0.21814671814671804
2001-01-03,0.029598755097180147,0.034147771465665895,-0.19388083735909822
2001-01-04,0.01270362459350927,0.03416744035774762,-0.16939711664482304
2001-01-05,-0.006728701420991141,0.032405231422958675,-0.1575777852124457
2001-01-08,-0.03023814334655202,0.032731364675944986,-0.18837209302325586
2001-01-09,0.006527970958452084,0.03270846010499297,-0.20058517555266586
2001-01-10,0.030044318664891736,0.03289640474743928,-0.20439560439560445
2001-01-11,0.010598725318440893,0.03185660762872273,-0.19440075495438813
2001-01-12,0.005451726898311209,0.03174236806198222,-0.25556519225209606
2001-01-16,0.01732478365730592,0.027451145643801644,-0.19434194341943434
2001-01-17,-0.05531906471995203,0.030093357613925818,-0.222884012539185
2001-01-18,0.03293295042148906,0.030649913330517448,-0.17699967876646316
2001-01-19,0.053943954706175,0.03277213931350688,-0.13054662379421234
2001-01-22,-0.019041083025114973,0.031124195366398662,-0.13695510735198435
2001-01-23,0.005263170044274691,0.02380756997394782,-0.15654648956356731
2001-01-24,-0.015492469319272832,0.023816079410073406,-0.18167653474602685
2001-01-25,0.007587289812159385,0.02381212240996482,-0.16239316239316237
2001-01-26,0.019461692092800242,0.02397264551057447,-0.13966836734693877
2001-01-29,-0.014184634991956413,0.024263698263471502,-0.1677096370463078
2001-01-30,0.010843254493119804,0.02391064981350112,-0.1311793214862681
2001-01-31,-0.008590155530210686,0.024119858976264917,-0.14386640976236353
2001-02-01,0.052605261589137496,0.026134785958027228,-0.08647594278283488
2001-02-02,0.038056608526323324,0.02656343193546592,-0.0677099968061321
2001-02-05,-0.025678024293683575,0.027479235868781055,-0.075698505523067
2001-02-06,0.008748962193235545,0.027342245368647405,-0.06969205834683956
2001-02-07,0.04129574987628117,0.027025785081502347,-0.04410354745925216
2001-02-08,-0.0023430973062965646,0.02714587795833166,-0.058080808080808066
2001-02-09,-0.019970201657694586,0.027419653815371058,-0.06609195402298851
2001-02-12,-0.008583743691391442,0.02760681595605586,-0.09825870646766155
2001-02-13,-0.018796237324767685,0.02812950786117013,-0.11118051217988767
2001-02-14,-0.042345759686444905,0.029763659415944714,-0.17182756527018817
2001-02-15,-0.023739987303072942,0.0274334845561135,-0.1850718874273477
2001-02-16,0.00934062460858491,0.026636254699713077,-0.20678466076696156
2001-02-20,-0.010091657313807748,0.023959848400702158,-0.18767165090021365
2001-02-21,-0.009435812601770241,0.023683206623936852,-0.20284159613059238
2001-02-22,0.0034071583216143558,0.023664910714454656,-0.19987904445116422
2001-02-23,0.0022650066308520615,0.02341370022157145,-0.19879154078549854
2001-02-26,-0.015580782606624337,0.02360656680539021,-0.2145006016847173
2001-02-27,-0.003452909626678217,0.023156534392244226,-0.21437198067632846
2001-02-28,-0.017445683781263956,0.02325498981245859,-0.22655777374470665
2001-03-01,0.010890811651343039,0.02325629311922117,-0.19695557626592097
2001-03-02,0.0057859370670439265,0.023260430781490395,-0.20440636474908203
2001-03-05,0.026941489100387402,0.02084088519809589,-0.16217063989962355
2001-03-06,-0.00864829605306203,0.018686633548912302,-0.12230692741133575
2001-03-07,0.02792957561686069,0.01931983402476326,-0.07191547375596452
2001-03-08,-0.020405085638245304,0.019548368931583182,-0.039942425332853526
2001-03-09,-0.013205247539204958,0.016720564527948345,-0.059978579078900474
2001-03-12,-0.016466004802726013,0.01684668520899719,-0.05715325809974514
2001-03-13,-0.02422939942683532,0.017038435904956687,-0.04819277108433728
2001-03-14,-0.05488066735837473,0.019998936423258996,-0.1310820624546114
2001-03-15,0.010806422701654085,0.020325679715598476,-0.10606060606060597
2001-03-16,0.03493450290893782,0.020738824163444136,-0.0035799522673031214
2001-03-19,-0.009627029827164199,0.020293113133206978,-0.021687697160883257
2001-03-20,-0.007687676947402084,0.020098307758102795,-0.049053688682889174
2001-03-21,0.01531670411189324,0.020486918045515085,-0.047256097560975596
2001-03-22,-0.01491061273575424,0.020607526527831294,-0.014800000000000035
2001-03-23,0.029996250153795145,0.02181829797506818,0.10491946016543308
2001-03-26,0.0007877117382491863,0.021806290046488028,0.07581533248623451
2001-03-27,0.01910761973895538,0.022043002910116252,0.09425190194420963
2001-03-28,-0.02423887236334344,0.022645258990399098,0.06804733727810652
2001-03-29,-0.030944803849421484,0.023305691486646293,0.019134775374376023
2001-03-30,0.009748249413660436,0.02327531958860454,0.04344158582876423
2001-04-02,-0.025794674771262092,0.023756263825899866,0.010054461667364789
2001-04-03,0.027006551308188576,0.023760449109564097,0.019341563786008154
2001-04-04,0.021961353774707322,0.024365847571535895,0.011586096683979141
2001-04-05,0.0,0.023385391109531237,-0.0011834319526627946
2001-04-06,-0.005941788128750915,0.023072366092200057,-0.00039714058776796346
2001-04-09,0.0043607601314321325,0.022993579826688516,0.03479328694228423
2001-04-10,0.04863945962540471,0.02521829770973194,0.0793005286701911
2001-04-11,-0.00037686075441311967,0.024545656288387816,0.046961325966850875
2001-04-12,0.031171354902939426,0.021519062587786072,0.06872315501757131
2001-04-16,0.0,0.021537520479085366,0.06291262135922326
2001-04-17,0.009454615882737464,0.020512267641424,0.054580152671755755
2001-04-18,-0.012381804215078071,0.020616800349488127,0.10084711577248884
2001-04-19,-0.016999670282714326,0.020989643042814164,0.04722872755659635
2001-04-20,-0.01653551392230002,0.02128682657182548,-0.024038461538461453
2001-04-23,0.006044597172715217,0.020913981138890425,0.0007538635506973979
2001-04-24,-0.008700641230831412,0.02016079781310851,-0.013123359580052507
2001-04-25,0.01881877139641609,0.020499691538140657,0.021325209444021276
2001-04-26,0.028667894869571848,0.020985246782698194,0.04308390022675734
2001-04-27,0.006860471031307865,0.020039539292268885,0.030022238695329717
2001-04-30,0.003591957884985379,0.01832691634544748,0.048496240601503704
2001-05-01,0.0156531122030276,0.018429552821169298,0.05355150613611004
2001-05-02,-0.026467925613230393,0.018488943639052173,0.03488372093023262
2001-05-03,0.017248002144596406,0.018063404674833184,-0.001067615658362997
2001-05-04,0.004265914752230172,0.017688262618180954,-0.03425830763960258
2001-05-07,0.0,0.017688262618180954,-0.009138840070298748
2001-05-08,-0.010340616298701357,0.01785101827482655,-0.027874564459930307
2001-05-09,0.008920665758379362,0.017871807166314823,-0.058843196255432995
2001-05-10,0.011654731958075792,0.01495276073124105,-0.04557640750670244
2001-05-11,-0.010234781417753813,0.015228127261110327,-0.0362393162393162
2001-05-14,0.0031875359023509275,0.013785651097779256,-0.024827586206896513
2001-05-15,-0.0042523097385303915,0.013840792027246187,-0.01054111033028815
2001-05-16,0.007077170374085079,0.013780821424013292,0.03958944281524923
2001-05-17,0.0035198909977796657,0.013427149939449013,0.06831831831831825
2001-05-18,0.0321548877691196,0.014211154519008793,0.09297136481963553
2001-05-21,0.0010202347424654594,0.013415859940474492,0.10518407212622094
2001-05-22,-0.0020415114269766847,0.013505416384594784,0.11338642396662868
2001-05-23,-0.004095568864737082,0.013311396665393315,0.10506424792139057
2001-05-24,-0.02458146965616903,0.014385996872600771,0.07579185520361986
2001-05-25,-0.001754078681633675,0.013144151762330629,0.09076981999234013
2001-05-29,0.023938697335854988,0.01399362544432009,0.12106072252113775
2001-05-30,-0.001028983112571327,0.014008746612787238,0.13961673836527178
2001-05-31,0.006839971947776944,0.013710883027041836,0.13500967117988383
2001-06-01,-0.00924505814405105,0.012395768752488557,0.11807692307692319
2001-06-04,0.006514681021193672,0.011970751203026602,0.09546986147510306
2001-06-05,0.014252022707201413,0.01226104236483447,0.12084592145015094
2001-06-06,-0.024557850781664062,0.013604222622646475,0.0635328681601175
2001-06-07,-0.016011480242910804,0.013899567493095788,0.06821589205397305
2001-06-08,0.03245020658607066,0.015432680709754069,0.11811621724268906
2001-06-11,0.0044060400037103315,0.01528947932250267,0.14169884169884184
2001-06-12,-0.0037269228299016684,0.0150983567583921,0.16534810126582267
2001-06-13,-0.004081638319648619,0.015155358385816144,0.22607605516088602
2001-06-14,0.008484693697282551,0.015157908669625119,0.2232327408019843
2001-06-15,-0.05095539946965405,0.019046009469724668,0.12255489021956079
2001-06-18,-0.04027389913793996,0.02090195212000369,0.08867392180572353
2001-06-19,-0.0011113170249144291,0.019347816056694517,0.09585702680747366
2001-06-20,-0.03354375163097274,0.020337613564028606,0.04360000000000008
2001-06-21,0.008016840035081848,0.02054595443369829,0.06780349167681687
2001-06-22,0.010966266071209594,0.02084860932091654,0.047675334909377476
2001-06-25,0.017890898371281386,0.02086565280880107,0.06574803149606301
2001-06-26,-0.002959676596296603,0.02086515226686336,0.04248744689069128
2001-06-27,-0.0505330678424228,0.02240803558098013,0.01543332014246146
2001-06-28,-0.010184185162999486,0.022393393603646176,0.03673469387755102
2001-06-29,0.026419563033961344,0.023364907044433662,0.05416329830234434
2001-07-02,-0.017015105005982814,0.023486576395298723,0.06345914558274579
2001-07-03,-0.010980502483444208,0.023331033978250846,0.023819136051675516
2001-07-05,0.018750549345376028,0.02355369244108278,0.020537124802527673
2001-07-06,0.03685127333346671,0.02498118100701444,0.05884676145339651
2001-07-09,-0.02492576173693603,0.025275323333145014,0.03893524036551432
2001-07-10,-0.008448590960358859,0.023854092710855944,0.025712025316455556
2001-07-11,-0.015938141073983943,0.023821501942253406,-0.038432554634513894
2001-07-12,-0.015002255314487761,0.02387072299132456,-0.052393516773464044
2001-07-13,-0.006785098870419598,0.0238583631614709,-0.08768724881256862
2001-07-16,-0.007638228090685319,0.02356985456897698,-0.09462915601023014
2001-07-17,0.004429240178504183,0.021591191942974822,-0.099167571480275
2001-07-18,-0.027287378254554556,0.020723276776261436,-0.11249541956760722
2001-07-19,-0.007043741573175927,0.020705297762658174,-0.10361535594483784
2001-07-20,0.024236142113548898,0.020627687044610488,-0.06631299734748008
2001-07-23,0.011299555253933466,0.020725351091295304,-0.061393596986817234
2001-07-24,-0.0008028904485906241,0.020499000344831503,-0.05395136778115506
2001-07-25,0.013958352250706855,0.02031452797524458,-0.0585384041759881
2001-07-26,-0.004365952559267472,0.0203156184100304,-0.08913043478260874
2001-07-27,0.0019868872024175572,0.01721722984966134,-0.09355883411299026
2001-07-30,-0.00917254686329191,0.01719129200485811,-0.10505557547508071
2001-07-31,-0.010876240144138799,0.016128861007128414,-0.1284857042004941
2001-08-01,0.010876240144138733,0.016031259340412593,-0.09532439289597672
2001-08-02,0.0458095360312942,0.018854400881941923,-0.0691129319558248
2001-08-03,-0.01698226841072884,0.018824946317148924,-0.08868393047179846
2001-08-06,0.005434795985956775,0.01687405357440821,-0.08371763036537794
2001-08-07,0.009632129950703148,0.016173819801290453,-0.06523297491039426
2001-08-08,-0.014677745157278061,0.016389735408160952,-0.08703374777975126
2001-08-09,-0.0007785130794136867,0.016001515863094576,-0.09831460674157311
2001-08-10,0.011614532420693083,0.015781667598638437,-0.07839659453706993
2001-08-13,-0.003856541609753758,0.01571699828147644,-0.08486562942008491
2001-08-14,0.004241379020699069,0.01557708038489955,-0.07705965909090917
2001-08-15,-0.01707453200368538,0.01612520979815243,-0.09908321579689694
2001-08-16,0.0,0.014751908277527554,-0.10224877020379475
2001-08-17,-0.032620235116388646,0.01653164918174276,-0.15855733242599523
2001-08-20,0.012856745997549034,0.01591833042504776,-0.14853840924541128
2001-08-21,0.01741239085715007,0.01617403699985692,-0.13181198910081748
2001-08-22,-0.00590204349503102,0.01624180353410418,-0.1333789329685362
2001-08-23,0.01020817659252385,0.016110371421817853,-0.10269891342446547
2001-08-24,0.013579258126380854,0.016305449865518715,-0.0888342696629214
2001-08-27,0.0,0.016308309023885956,-0.11038738429893735
2001-08-28,0.019840406627112173,0.016592933162675617,-0.09162663006177085
2001-08-29,0.0022641519106384876,0.016296643951903222,-0.09577368779822759
2001-08-30,-0.016724069001011296,0.01677151914086451,-0.10251117991056069
