Date,PX_LAST
3/31/2015,0
2/28/2015,0
1/31/2015,0
12/31/2014,0
11/30/2014,0
10/31/2014,0
9/30/2014,0
8/31/2014,0
7/31/2014,0
6/30/2014,0
5/31/2014,0
4/30/2014,0
3/31/2014,0
2/28/2014,0
1/31/2014,0
12/31/2013,0
11/30/2013,0
10/31/2013,0
9/30/2013,0
8/31/2013,0
7/31/2013,0
6/30/2013,0
5/31/2013,0
4/30/2013,0
3/31/2013,0
2/28/2013,0
1/31/2013,0
12/31/2012,0
11/30/2012,0
10/31/2012,0
9/30/2012,0
8/31/2012,0
7/31/2012,0
6/30/2012,0
5/31/2012,0
4/30/2012,0
3/31/2012,0
2/29/2012,0
1/31/2012,0
12/31/2011,0
11/30/2011,0
10/31/2011,0
9/30/2011,0
8/31/2011,0
7/31/2011,0
6/30/2011,0
5/31/2011,0
4/30/2011,0
3/31/2011,0
2/28/2011,0
1/31/2011,0
12/31/2010,0
11/30/2010,0
10/31/2010,0
9/30/2010,0
8/31/2010,0
7/31/2010,0
6/30/2010,0
5/31/2010,0
4/30/2010,0
3/31/2010,0
2/28/2010,0
1/31/2010,0
12/31/2009,0
11/30/2009,0
10/31/2009,0
9/30/2009,0
8/31/2009,0
7/31/2009,0
6/30/2009,1
5/31/2009,1
4/30/2009,1
3/31/2009,1
2/28/2009,1
1/31/2009,1
12/31/2008,1
11/30/2008,1
10/31/2008,1
9/30/2008,1
8/31/2008,1
7/31/2008,1
6/30/2008,1
5/31/2008,1
4/30/2008,1
3/31/2008,1
2/29/2008,1
1/31/2008,1
12/31/2007,1
11/30/2007,0
10/31/2007,0
9/30/2007,0
8/31/2007,0
7/31/2007,0
6/30/2007,0
5/31/2007,0
4/30/2007,0
3/31/2007,0
2/28/2007,0
1/31/2007,0
12/31/2006,0
11/30/2006,0
10/31/2006,0
9/30/2006,0
8/31/2006,0
7/31/2006,0
6/30/2006,0
5/31/2006,0
4/30/2006,0
3/31/2006,0
2/28/2006,0
1/31/2006,0
12/31/2005,0
11/30/2005,0
10/31/2005,0
9/30/2005,0
8/31/2005,0
7/31/2005,0
6/30/2005,0
5/31/2005,0
4/30/2005,0
3/31/2005,0
2/28/2005,0
1/31/2005,0
12/31/2004,0
11/30/2004,0
10/31/2004,0
9/30/2004,0
8/31/2004,0
7/31/2004,0
6/30/2004,0
5/31/2004,0
4/30/2004,0
3/31/2004,0
2/29/2004,0
1/31/2004,0
12/31/2003,0
11/30/2003,0
10/31/2003,0
9/30/2003,0
8/31/2003,0
7/31/2003,0
6/30/2003,0
5/31/2003,0
4/30/2003,0
3/31/2003,0
2/28/2003,0
1/31/2003,0
12/31/2002,0
11/30/2002,0
10/31/2002,0
9/30/2002,0
8/31/2002,0
7/31/2002,0
6/30/2002,0
5/31/2002,0
4/30/2002,0
3/31/2002,0
2/28/2002,0
1/31/2002,0
12/31/2001,0
11/30/2001,1
10/31/2001,1
9/30/2001,1
8/31/2001,1
7/31/2001,1
6/30/2001,1
5/31/2001,1
4/30/2001,1
3/31/2001,1
2/28/2001,0
1/31/2001,0
12/31/2000,0
11/30/2000,0
10/31/2000,0
9/30/2000,0
8/31/2000,0
7/31/2000,0
6/30/2000,0
5/31/2000,0
4/30/2000,0
3/31/2000,0
2/29/2000,0
1/31/2000,0
12/31/1999,0
